frequency_hz,FP1-F7,F7-T3,T3-T5,T5-O1,FP2-F8,F8-T4,T4-T6,T6-O2,A1-T3,T3-C3,C3-CZ,CZ-C4,C4-T4,T4-A2,FP1-F3,F3-C3,C3-P3,P3-O1,FP2-F4,F4-C4,C4-P4,P4-O2
0.0,0.0,0.8567979964335799,1.9991953250116865,1.9991953250116865,0.0,0.39269908169872414,2.6927937030769655,0.3141592653589793,1.7135959928671598,2.8559933214452666,3.141592653589793,1.7951958020513104,1.7453292519943295,1.0471975511965976,0.0,0.3490658503988659,1.3962634015954636,0.5711986642890533,0.0,3.141592653589793,3.141592653589793,3.141592653589793
0.17289073305670816,2.169844475018477,1.059040626778232,-0.07884898130430852,-0.615227116241798,-2.8348718965481714,0.1149165145991875,-1.632110062606342,0.8461255895180597,1.01223761046905,-0.039462998315150793,-1.1362595724935771,0.13412480410641103,-0.5269283091295885,-0.04504007028872767,1.773437944320785,1.3925163255528594,-0.03794102475637102,-0.11990107010831035,0.19595340847199805,0.8652383049568672,0.07012271243471714,0.45152242231190004
0.3457814661134163,-1.296731779009732,0.23446307066647132,0.07032208100742937,-1.71578854168164,0.7721203446531549,-0.29410023017654446,-1.2514770229376808,0.5283094516359237,0.5808463613112598,0.05058762495210962,-0.34010870899156764,1.5145915394251563,0.23315902366779323,-0.8170846609146869,0.365499509213254,-0.6132660023794119,-0.23211507427557876,-0.5828271902581655,0.14829759152329203,2.2471137575377402,-2.2837664971441285,-2.1613066115744943
0.5186721991701244,1.0413436834671268,1.7621577464713278,0.1263127476194286,-0.6020229429330827,-3.0897634579103532,0.9028668275846223,-1.241384475428627,1.4915142958314835,0.6464489373684287,-0.23289808404898402,0.05608075170043911,1.0525231374145865,0.49999294109763415,-1.1284383139391614,1.5298640295187673,1.8228513683433363,1.3820375807066085,0.6984346824613852,2.6853737966121702,0.020803634276769553,-1.0479791552147968,1.992605214326679
0.6915629322268326,-1.0459211238065773,0.9460606813459852,-0.32484952814780255,-1.4014029715920004,-0.28843860380783926,0.4843609750596083,-1.3224679039016218,0.11572957485971917,0.177508879830824,0.1253661601409605,-0.2750596283019234,0.6856857536265413,0.86458300229365,0.013830030816349629,0.1613887359146707,-0.5349629864683663,-0.7011295091214675,-0.09613014609251706,-0.5422694906469586,-1.2059536171601175,-1.3015591395970816,0.6971890463289064
0.8644536652835408,-0.15595006752645926,0.38051602498137616,-0.2747223531764797,-0.20439622590155737,0.0938009213674128,0.20797899111931079,-1.03181640652371,1.035104022932432,0.046975727858095666,-0.7335355817221081,0.24303884451408417,0.9700015288714302,0.8515445344374184,0.06375135589617426,1.793946854727929,0.08765398290746011,-0.09885344602841237,0.5824674985575733,-0.1277705781086509,2.838630144312317,2.227803492407841,2.227444788491689
1.0373443983402488,-1.2340820395521506,0.5991420764420418,0.16681605326894292,-0.631195350363681,-0.7419637477670997,0.6876643317622395,-0.7156726650513708,0.5418440406820172,1.4446324139071278,-0.01665313731577932,-0.9735548849971267,0.2630070894958799,0.7433507876255484,-0.4615285607065839,0.8203373248650371,0.23707776270718822,-0.24969097522477895,0.2811414974708315,-1.0782255750888468,1.6606506895738304,0.6621509073457821,1.4708546224023527
1.210235131396957,1.2263266755936244,0.10776912304799761,0.8136127858092668,0.08233222429237515,-0.8165470694363398,0.7932086676322969,-1.7139358880414675,0.9452977992663456,0.7136332793596236,-0.22947875385499958,-0.743591292727399,1.2192899333727085,1.0242569691419583,-0.46833988890796774,1.9941917286588402,0.13819461074249131,-0.10945982078764455,0.06906303114975368,0.46963268536121183,-0.10817323539275808,-0.3903492904337321,0.9612262601933254
1.3831258644536653,-0.012768073729044241,1.0579559279599273,-0.6536657757014895,-0.034897729921725545,-0.5838186735706554,0.4176426829079653,-1.0801551576829636,1.1710958936133147,0.5602427156319906,-0.16101221053225334,0.17246721053240224,0.11913110123954285,0.9288166633698354,-1.1399996205928873,1.1308752503139192,0.7581288703232709,-0.17870856274584762,0.34383088389053357,-0.2722665866399224,-0.7151912197605738,-1.221603579031161,1.3495053947670856
1.5560165975103735,0.9663961578356305,0.09998723060843479,0.5326559777035169,-0.25264764535531564,-1.463187224969087,1.310475470724602,-0.8479791910349225,0.9201911061357595,0.1980974881650395,-0.7107555544418984,-0.3301023188596348,1.319265236781364,1.4074213480168298,-0.6655225362516919,1.4072659113830446,0.7716231708562261,0.12017206012480347,0.8076021372174889,-0.6289149310404946,-2.7324824188324364,-1.9970255070907685,-1.802000623483377
1.7289073305670817,-1.408916041823418,0.1613734759412181,-0.4741692232784296,-0.890546238559364,-2.332946646793001,-0.43229893264657826,-0.6324984056822605,1.401210858856373,-0.2016544047363637,-0.19495794217474893,-0.4797301384979721,-0.902841638620595,-0.30078341699528477,-0.12528988354540083,-0.13785923128737868,-0.19582570482893702,0.4017183228807454,-0.6816088656524895,-1.5287076208539956,2.744452587670543,2.9970716346034942,2.2266734573097953
1.9017980636237897,0.697062091015113,0.7475003250337058,-0.5550860099534087,-0.22233312271700492,-2.014844540070996,0.45881778076518265,-0.3209680026815385,1.607932336310892,1.0410839536964607,0.19162065059968095,0.002388987232393348,0.792924753629691,0.47521916957525145,-0.44963004880716234,0.9998078724660561,0.3328853449829108,0.5141314424881015,0.3317828497649359,-1.2841467200686763,2.267875604782449,2.486657930856131,1.9405287828505897
2.0746887966804977,0.047067566144077,0.5623662006374576,0.38426212105705254,0.07856520478010429,0.6753546011154029,0.7455073009562263,-1.4058537613171391,1.1449666003218024,0.47716086660786156,0.6297496704187001,-0.06229900542451031,1.2943921260713627,0.847369925651648,-0.6425078610010758,-0.19777661174848946,-0.5650363801271067,0.025266009417084234,-0.3238553809664109,-1.5294711927515219,2.201934226186978,2.60810331595854,2.0446896271009205
2.247579529737206,-0.3038113855315176,0.7388555540659109,0.03756439576552959,0.3940090055187428,-2.2288000394528176,0.04913183441589006,0.20670195288460871,1.3116545516287996,-0.020477196291826347,0.4841203221316465,0.3516479134332713,0.624778338948875,0.5293781703564481,-0.30478428090918264,1.261530598068759,0.3706054885716026,0.9154573510788323,0.29672081437806797,-1.8758664127744953,1.9520129604360654,2.0791419000568636,1.7733772162042902
2.420470262793914,1.1432469357094486,0.6379370816224464,1.0657161728952445,0.841032138394061,-1.799934828606521,-0.021449549118264744,-0.44946181873352475,1.4214467693423347,-0.09709658363963439,-0.15421197666679395,0.5378648105939078,-0.8737860107135996,-0.14040583569974133,0.2651578775160937,1.4871588248823249,-0.37934688192460153,0.368285102423884,0.5424979299511523,-1.904471963105117,2.005039035555517,0.7184764544192832,1.4417059527668994
