frequency_hz,FP1-F7,F7-T3,T3-T5,T5-O1,FP2-F8,F8-T4,T4-T6,T6-O2,T3-C3,C3-CZ,CZ-C4,C4-T4,FP1-F3,F3-C3,C3-P3,P3-O1,FP2-F4,F4-C4,C4-P4,P4-O2,A1-T3,T4-A2
0.0,1.3803967720318797,1.4137166941154076,2.0943951023931935,1.6580627893946143,1.1116404774240813,1.4308243768824804,2.063595174416823,1.6225808210848387,2.675019487215068,0.7699981994092635,2.1773414430820326,0.5598877996496663,1.500462162908559,1.8040829099822566,0.622097555166296,1.7135959928671602,1.2466637514245218,1.6990245983699899,0.8014266973443355,1.7135959928671602,1.2502256478571636,1.8593099378388565
0.4699248120300752,-0.2689317832297117,-0.32172204630989354,0.32566844586243754,0.11014409662899767,-0.3484371770758657,-0.2284276953613384,0.46637330420983064,-0.34250334913543884,0.4680224671449878,0.14591673327387217,0.2915560915740383,-0.35144263243862034,-0.4326466668026166,0.05930287875439611,-0.130674546424285,-0.06588194182750545,-0.1550308305854226,-0.18628470308926248,-0.11918121236236903,-0.2292630948197586,0.096604967669742,0.17721365465238667
0.9398496240601504,0.34228973049070716,-0.061194508778726224,0.1405037423876841,0.16853083677389197,0.048358263649045205,-0.03871782964742329,0.3177686027093802,0.09071846938080093,0.24021218787235477,-0.17837200822961086,-0.07909668242302137,0.08461480387234821,0.3900782449965464,0.018720607203050365,-0.146163266947397,0.03790876112500344,0.32287402948415656,0.19635513748935765,-0.30304020807233917,0.23951932523780775,-0.01480336954786258,0.21685898286849303
1.4097744360902256,-0.1824612512925338,-0.19996858749411495,0.1700618161575357,-0.13685025944697815,-0.12601527307503368,-0.018076187516576886,0.3878459175758989,-0.15218114473953748,0.3850022144891494,0.05284280916617056,0.2816009900084894,-0.14009135807409645,-0.14655822613786262,-0.20253762840088776,-0.33060095024319247,-0.3448920653106788,0.22203612532894948,-0.09850529358201698,-0.21856689318226222,-0.41859384839865527,-0.25138917881579764,0.0924580362358242
1.8796992481203008,-0.25403564701217357,-0.0877123240166845,0.011178374260072484,0.23167539621167574,-0.2476435761479702,0.22392319805174957,0.27354757166389615,0.21879038892270866,0.420594111769428,-0.17564820852612711,0.05629380508517434,-0.43791173366208586,0.33721265405462847,-0.1873192622820285,-0.4692154998913757,-0.18270765552658946,0.11574499416167763,-0.20760908943638598,-0.12386034193194745,0.0935657322588678,-0.10453789452945347,-0.09460524814063326
2.3496240601503757,0.0784828386479267,0.08296756413795144,0.10183263865213249,0.1288432447659063,-0.022099192452255074,0.09240240635158324,0.04148717354517251,0.03809599100207602,0.10611778315693117,0.024158343582390215,-0.1710025654611975,-0.24788685804947475,-0.32248985499845373,0.02344777960775968,-0.13195954489630554,-0.25594123759002757,-0.0743407376681026,-0.16593599217608315,-0.19283397655388912,-0.5059169020665603,-0.16618971250981818,-0.150244944172549
2.819548872180451,-0.18822978306555746,0.2029849718165642,0.5282712204213992,-0.48037907897646914,-0.3450308762215809,-0.08983693943400088,0.286910955274583,0.07019025359977152,0.16522607026554992,-0.32877615370193897,0.14760621903869214,-0.3175821179420938,0.05670532487999976,0.09224980981380584,-0.1725946151820598,-0.22537126889910217,0.21610485636549065,0.3093555355150051,-0.36196645201477196,-0.02646838301107389,-0.36370962907705573,0.007173886947010853
3.2894736842105265,0.02912403973136853,-0.05446140486572871,0.14155032851232374,0.29002885715509685,0.19814554359371672,-0.1807970095473625,-0.056370521235679184,0.3201576335041768,-0.038391588551123394,0.1899183422538103,0.1781027382731311,-0.12568611981566724,-0.00304541870332571,0.3648375553786843,0.2884440997481639,0.3217816452881165,0.1713427038205532,0.19745116982863098,-0.009056306144546842,0.21876534923142674,-0.08280408123512953,0.11556318026467287
3.7593984962406015,-0.27431143486085596,0.09365205312953714,-0.15124415979489833,-0.39552923031228304,-0.2654526018411092,-0.12867555138540535,0.06943087156266407,0.08161003460033255,0.06253253419606422,-0.009976802194206574,0.2012444358453922,-0.18559468991373748,0.11633351154360753,-0.06397000383742092,-0.3661905217415846,-0.3061342619084696,0.01388321733595552,-0.054858554132278574,-0.178469303816309,-0.2071958481188054,-0.037582909847706465,0.0252390218313423
4.2293233082706765,-0.1255063936257796,-0.10483671732559802,0.021619448371096337,0.005432814715537215,-0.043597957801738696,-0.139907451959874,-0.011485648560303749,0.04885920405065821,0.13984244533873316,0.061404875549795235,-0.11832678035658836,-0.12576770098416618,-0.16976936886469723,0.22679684748074888,-0.20106053199798224,-0.10028990870486529,-0.022462395894029458,0.1383934013726896,0.2069947386683313,-0.14688277017495624,-0.10642661147313727,0.0863420008672999
