frequency_hz,FP1-F7,FP2-F8,FP1-F3,F3-C3,FP2-F4,F4-C4,F7-T3,T3-T5,T5-O1,F8-T4,T4-T6,T6-O2,A1-T3,T3-C3,C3-CZ,CZ-C4,C4-T4,T4-A2,C3-P3,P3-O1,C4-P4,P4-O2
0.0,8433.65602452688,5046.634490017228,7949.966549465422,7480.933804234877,7973.874209315348,5188.070510168262,3208.6948720489418,8957.991769030825,10000.0,6317.923789223563,10000.0,3512.378021926662,5128.381259577538,907.1650955561065,10000.0,10000.0,3991.384179804729,1271.752485583357,1641.8362430249024,10000.0,10000.0,10000.0
0.09796238244514106,,,,,,,,,1224.5647253708617,4825.981398498996,4766.131170892362,6194.186041201057,,,2999.029767007296,7613.298815959932,1537.363110778109,7591.168351780835,4263.244937472593,502.41557820459906,8281.563373225355,
0.09850275807722617,,,,,,,,,,,,,,,,,,,,,,4090.444983955458
0.19592476489028213,,,,,,,,,1187.8583805476687,10000.0,4174.963520798079,9419.952923157567,,,4865.356324818613,9274.570105505285,1572.858096238327,4227.104818608782,3501.107140977545,1667.1299350505053,8011.2746731762545,
0.19700551615445233,,,,,,,,,,,,,,,,,,,,,,7381.352467251955
0.2938871473354232,,,,,,,,,1089.723221054193,8944.32124502079,5087.726097463794,8330.094703959567,,,2461.2948469558914,7663.603814504481,3219.2366039408525,10000.0,2430.2998013148285,1471.0415037013565,5927.539243886567,
0.29550827423167847,,,,,,,,,,,,,,,,,,,,,,5713.297021428858
0.36443148688046645,6781.775233058764,8666.208933574724,6794.136302831,6584.465418386914,10000.0,7687.989834631221,,,,,,,,,,,,,,,,
0.39184952978056425,,,,,,,,,232.95131771676355,6990.192516660918,1719.795849973342,8469.864103796674,,,3355.458979203282,2783.392298518893,4994.810721763014,3863.008375090454,2131.2726036066247,1637.2207227316494,3421.216419481874,
0.39401103230890466,,,,,,,,,,,,,,,,,,,,,,3767.1916785930403
0.4432624113475177,,,,,,,,,,,,,8799.466860507466,1396.5644787848496,,,,,,,,
0.4612546125461255,,,,,,,6739.485900173052,,,,,,,,,,,,,,,
0.46296296296296297,,,,,,,,3329.2173917474165,,,,,,,,,,,,,,
0.4898119122257053,,,,,,,,,1332.4270878371876,3336.428404309831,2635.335982249087,4857.513011879691,,,494.9446972843087,7707.004613781755,1969.033981764918,3275.7098929272956,2322.8317321432714,2746.969232184245,5362.618893159322,
0.49251379038613086,,,,,,,,,,,,,,,,,,,,,,4534.495489040664
0.5877742946708464,,,,,,,,,773.1936095885566,2582.5964445094173,1672.466806277395,4546.03296633783,,,744.183508916303,4794.052824359683,10000.0,2063.845266914415,2667.1410968314717,3659.6227044692355,2292.422912056439,
0.5910165484633569,,,,,,,,,,,,,,,,,,,,,,1815.8025825391717
0.6857366771159874,,,,,,,,,336.04736386268405,4228.83867257988,3358.493248873067,3420.8736102977814,,,789.3974138507206,1499.5022074208648,5536.949404713719,5898.794462995477,2232.238785387313,1713.1008468781642,4438.635156171613,
0.6895193065405831,,,,,,,,,,,,,,,,,,,,,,3475.278933055709
0.7288629737609329,4416.116349330765,7554.553256877533,4426.121029801126,3557.5932767428244,6280.796614597398,5263.929173154063,,,,,,,,,,,,,,,,
0.7836990595611285,,,,,,,,,787.5762930327911,3785.622986191382,2814.8494121525246,4931.090180808326,,,2703.3038594327368,7047.4141452891245,4495.63574303496,4386.11222511735,6414.353601328352,2242.959034419684,2553.184812270062,
0.7880220646178093,,,,,,,,,,,,,,,,,,,,,,874.8367548953078
0.8816614420062696,,,,,,,,,681.0277930960149,2641.4501005132192,471.0738536776932,5339.390130576205,,,3132.7662425871463,5351.322942943153,4512.585355146676,2029.677424309557,8726.75439429637,1925.888876076692,2313.094578028554,
0.8865248226950354,,,,,,,,,,,,,5407.185177335207,3685.296294878113,,,,,,,,
0.8865248226950355,,,,,,,,,,,,,,,,,,,,,,4283.746367695352
0.922509225092251,,,,,,,7913.970578059691,,,,,,,,,,,,,,,
0.9259259259259259,,,,,,,,6884.958809756847,,,,,,,,,,,,,,
0.9796238244514106,,,,,,,,,588.7404628928198,3386.030645693662,867.4278764169807,2865.9745152076744,,,1744.2049789238704,545.3268914830313,1291.4543533414687,2534.381159988633,3731.137428360611,1035.2672711935932,1033.0380991046384,
0.9850275807722617,,,,,,,,,,,,,,,,,,,,,,2238.439745451821
1.0775862068965516,,,,,,,,,405.81217190606026,3320.1370716817114,1691.8687644314568,5053.035855922126,,,3609.376010986459,5617.378646480512,5307.375081759344,1022.1694767426803,8421.427042724405,1232.6531989240352,3058.12040697963,
1.083530338849488,,,,,,,,,,,,,,,,,,,,,,2100.771663467168
1.0932944606413995,2554.157523323409,4248.772841008092,2023.5418346729616,3322.518730754731,5330.191399450771,5311.235316610884,,,,,,,,,,,,,,,,
1.1755485893416928,,,,,,,,,567.4112299512706,1937.2825307154078,940.2156779480978,5710.610467188169,,,1489.9861158909193,7677.812107065566,2447.4657778032356,1535.8021715659286,3026.5624728231855,2380.7733686817,1149.0918672153425,
1.1820330969267139,,,,,,,,,,,,,,,,,,,,,,2262.819795455733
1.2735109717868338,,,,,,,,,943.5891934618505,3992.2264076445404,1422.2573059150864,5820.240230514154,,,3379.536863136426,4222.5058147050395,2339.424228218292,530.9472277887196,5088.551793440725,2306.309043640357,2502.059316456611,
1.28053585500394,,,,,,,,,,,,,,,,,,,,,,3834.7822915438
1.3297872340425532,,,,,,,,,,,,,4980.53472681805,4346.114528544913,,,,,,,,
1.3714733542319748,,,,,,,,,451.2760136992167,1732.323906515132,1366.1265930890906,3615.7102264237406,,,2434.685920138637,3587.4516926070323,4356.342685673385,3051.6592647720836,9885.271099209907,564.7261024302333,3248.6578790624585,
1.3790386130811663,,,,,,,,,,,,,,,,,,,,,,5943.988515456977
1.3837638376383765,,,,,,,4699.128483566199,,,,,,,,,,,,,,,
1.3888888888888888,,,,,,,,3216.399535572717,,,,,,,,,,,,,,
1.4577259475218658,1926.8924999820279,4439.574215367239,1761.4855132731266,2029.3476903102264,3911.2897686766046,3192.2431239116577,,,,,,,,,,,,,,,,
1.469435736677116,,,,,,,,,861.0138735640921,785.4566326042446,694.828228754244,2117.7866186003434,,,1704.4725997354606,5331.077258426777,1389.2243134258206,1081.5954231029984,3558.0787975929006,2083.9349898153355,1583.069564223695,
1.4775413711583925,,,,,,,,,,,,,,,,,,,,,,1887.2258778519567
1.567398119122257,,,,,,,,,506.9020711818153,2133.0252980105797,1122.1723839207866,5020.960821549494,,,2988.298926722671,3544.629371494719,3394.7431513743613,3420.2573078035266,10000.0,808.80913808525,3445.419772249659,
1.5760441292356187,,,,,,,,,,,,,,,,,,,,,,6235.49875764414
1.665360501567398,,,,,,,,,425.60985874687776,2443.4241464699876,166.5501264378523,4050.5998596036097,,,2018.8003406089247,1073.090343371316,3012.804172393653,919.2136696486724,2812.434911201636,398.9593843067745,2751.1951057947217,
1.6745468873128448,,,,,,,,,,,,,,,,,,,,,,1835.5731746793929
1.7633228840125392,,,,,,,,,550.059432666334,1855.8271668010964,1502.3531294864626,2438.76933434844,,,1917.2747475711358,5933.380781854229,2231.4686178971033,1312.852139517158,3679.829955931103,368.6527431390312,1012.6950843416319,
1.7730496453900708,,,,,,,,,,,,,2674.571540017399,1899.6553301588049,,,,,,,,
1.773049645390071,,,,,,,,,,,,,,,,,,,,,,3832.048926713695
1.8221574344023321,656.6950575032705,2209.511860420576,935.0806538513874,910.258041787727,1595.2332604047324,3665.401932533936,,,,,,,,,,,,,,,,
1.845018450184502,,,,,,,3536.9895689874074,,,,,,,,,,,,,,,
1.8518518518518519,,,,,,,,4348.90614145599,,,,,,,,,,,,,,
1.8612852664576802,,,,,,,,,504.51178211154905,1370.7660483691843,1236.8172788207519,3134.7808078472654,,,2361.9818663855694,3052.3274659517224,2487.070167171912,906.5735917658535,3490.541469358739,370.11810352212507,3320.8705794914836,
1.8715524034672972,,,,,,,,,,,,,,,,,,,,,,3309.130296487403
1.9592476489028212,,,,,,,,,298.6194637430287,1102.1636874129078,1609.8792629255393,3790.5067198837028,,,2128.564268109553,4019.4444192521496,3035.032582411414,1008.4934606525021,4068.122204607386,922.9474478261279,1462.7187111875687,
1.9700551615445234,,,,,,,,,,,,,,,,,,,,,,91.78832717596414
2.0572100313479624,,,,,,,,,333.97944548390234,2616.622297978352,592.8462049620023,3994.265021613201,,,2923.856825169064,4588.540994184878,1473.1696791326408,265.31306579203806,6171.954349331098,176.4755656855071,3577.716369124354,
2.0685579196217496,,,,,,,,,,,,,,,,,,,,,,3985.6735887942755
2.155172413793103,,,,,,,,,790.201693176153,757.0861290237926,824.381548162809,1638.3410910955918,,,2008.5083929731798,2829.907943358787,1639.6177888789464,1050.8384624956532,5204.184499072242,1276.8997945037006,2730.055368184677,
2.167060677698976,,,,,,,,,,,,,,,,,,,,,,2424.075337248087
2.186588921282799,1334.1972214667546,4492.572989603415,1502.9916676122693,2437.6742382913762,4507.224100422662,550.6997250509992,,,,,,,,,,,,,,,,
2.2163120567375887,,,,,,,,,,,,,5089.834376861259,1206.770783470941,,,,,,,,
2.2531347962382444,,,,,,,,,844.476875191583,2174.5447594106545,1452.6005667251113,3931.180872933531,,,4528.642295821037,2510.1746833114303,6516.682852065617,1425.725905536913,7903.553943094683,1802.6759305439696,2675.294253307035,
2.265563435776202,,,,,,,,,,,,,,,,,,,,,,1913.1159431152919
2.3062730627306274,,,,,,,3350.49913729213,,,,,,,,,,,,,,,
2.314814814814815,,,,,,,,4461.5947059140035,,,,,,,,,,,,,,
2.3510971786833856,,,,,,,,,1209.5512566764437,1568.4733479339197,1248.1354703607433,3201.622655764065,,,3256.238711375395,637.2298130208432,6224.816699400123,1273.0052807629147,7220.453166848385,1292.1401490881933,4763.118219259242,
2.3640661938534278,,,,,,,,,,,,,,,,,,,,,,1852.2872568504122
2.4490595611285264,,,,,,,,,438.3353955459169,146.96921744855314,1098.9944390254648,1282.5210352446625,,,1198.2247308863357,2350.1504053589024,4291.459811685233,367.3490498840212,5590.032694318317,504.4125429082361,1732.2500648887124,
2.462568951930654,,,,,,,,,,,,,,,,,,,,,,2799.604663569004
2.5470219435736676,,,,,,,,,829.562466407641,1919.9194054181025,344.23681326840256,2468.64868023211,,,734.110338976294,1997.255092317931,344.72237868697476,1116.1675106808082,1399.698868395952,1179.0618437446312,2360.9742459798845,
2.5510204081632653,1047.0359759878534,1132.6876217635374,839.5152116421281,1440.2058262200228,1536.1757400330073,3636.4442224109116,,,,,,,,,,,,,,,,
2.56107171000788,,,,,,,,,,,,,,,,,,,,,,2883.7293740601617
2.644984326018809,,,,,,,,,297.04092912347215,738.7671334128582,1036.1526817564636,2430.6772371068746,,,1090.3998254077521,2722.796563714938,4023.7452061564,1576.3587344558753,3208.856904940864,1563.654795446948,2397.929345805961,
2.6595744680851063,,,,,,,,,,,,,5434.7904822434975,1375.490135116379,,,,,,,,3006.438050773327
2.7429467084639496,,,,,,,,,303.274579148803,965.9482574715837,1496.0589171551585,1236.4428740464275,,,1325.8610939973678,708.372882708941,5593.892800404759,932.4564857948374,4915.044597784086,645.1959700090769,1541.7842107993552,
2.7580772261623325,,,,,,,,,,,,,,,,,,,,,,3911.6851416872973
2.767527675276753,,,,,,,5237.956621175284,,,,,,,,,,,,,,,
2.7777777777777777,,,,,,,,4928.906818841555,,,,,,,,,,,,,,
2.840909090909091,,,,,,,,,878.3961504820815,1931.2664759169609,368.5087967549019,1384.9928362411079,,,1582.6465166256928,3119.962647413729,1197.5257124892273,1310.013089398131,1031.0832791091455,2212.674486990396,2015.0846162306464,
2.8565799842395587,,,,,,,,,,,,,,,,,,,,,,2593.0708140703505
2.9154518950437316,968.0041780812777,1618.7116668072842,390.48116558896027,1073.225535432126,1091.3772816125854,2371.1155531426516,,,,,,,,,,,,,,,,
2.938871473354232,,,,,,,,,307.7201413797742,855.7632841792755,1018.1893850340775,3852.878911962707,,,1408.1683259013892,782.1905052852937,2933.033762757158,852.4924637488016,2499.3076976431876,861.3748941638964,3123.9349684993936,
2.955082742316785,,,,,,,,,,,,,,,,,,,,,,4260.705051895879
3.036833855799373,,,,,,,,,163.58803348661291,869.213453377823,715.3318034876727,2284.1396089470286,,,947.3843567002164,2366.153143703847,1748.6206322880164,321.2309404450683,1093.538427162077,949.4395861688039,2279.8061071382585,
3.053585500394011,,,,,,,,,,,,,,,,,,,,,,1937.7294237903711
3.102836879432624,,,,,,,,,,,,,3088.7749222747666,2245.022263481573,,,,,,,,
3.134796238244514,,,,,,,,,768.4449257764517,310.67256307526515,367.8008405484253,2205.4571559742335,,,1447.4406241481897,1271.8488415648155,1000.0800647149189,1223.7794920340036,2309.6888097623,930.5467306150035,3001.442416843842,
3.1520882584712373,,,,,,,,,,,,,,,,,,,,,,2055.8058214911193
3.2287822878228782,,,,,,,1702.2691307472683,,,,,,,,,,,,,,,
3.2327586206896552,,,,,,,,,392.9992830737287,1040.4534979457246,1192.27192233176,2886.101675267012,,,1107.7276892703117,1143.9021172437704,2921.359974308694,1203.1108823725249,1843.461784620713,750.8123057915523,2282.093333338695,
3.240740740740741,,,,,,,,2003.1382180937974,,,,,,,,,,,,,,
3.2505910165484635,,,,,,,,,,,,,,,,,,,,,,2832.5865429610662
3.279883381924198,730.98335574312,3259.213169333716,638.2871080498362,900.3246713868792,2818.8313950750967,1345.312500719702,,,,,,,,,,,,,,,,
3.330721003134796,,,,,,,,,535.4784403160854,872.5645472126153,863.8179264235574,3228.193564567849,,,653.5924204967966,1762.6517414672687,4230.413711655288,253.69418282803827,2376.6650099495605,845.5088965329795,751.8289766019353,
3.3490937746256897,,,,,,,,,,,,,,,,,,,,,,1679.5903832246693
3.4286833855799372,,,,,,,,,242.04165035410335,543.7974327220372,976.7716683762112,1453.937527837152,,,1398.4334091361402,839.301110808709,2950.936870488066,955.8238605148991,2976.5402423407104,271.7285308101338,3208.4795065493713,
3.447596532702916,,,,,,,,,,,,,,,,,,,,,,3369.3607045584745
3.5266457680250785,,,,,,,,,201.7723360855847,822.8803488344183,205.22935844672605,3039.0108436761366,,,1080.3401153725736,468.42097050198856,638.9446359454702,738.33011591473,2286.6495844897195,405.8073189327321,788.7911676725647,
3.5460992907801416,,,,,,,,,,,,,3673.1158662393173,5705.455952413217,,,,,,,,
3.546099290780142,,,,,,,,,,,,,,,,,,,,,,1464.868705116196
3.6246081504702192,,,,,,,,,525.7331631090976,933.8093910623171,912.6852360326823,2338.1096205278754,,,341.29092019794814,1244.1781960619376,1121.1001130656775,717.1446659304373,1060.4618629694091,1054.373316706247,2732.3129643663024,
3.6443148688046643,766.0726122105518,515.1006439774691,192.591838713757,578.8288662800807,721.0999892854414,1144.0465339561306,,,,,,,,,,,,,,,,
3.6446020488573683,,,,,,,,,,,,,,,,,,,,,,2830.7406614718975
3.690036900369004,,,,,,,2313.935460360982,,,,,,,,,,,,,,,
3.7037037037037037,,,,,,,,5416.251423076634,,,,,,,,,,,,,,
3.7225705329153604,,,,,,,,,466.9742999706869,406.09103889344453,327.39695441791054,2058.359033347095,,,115.07888168449554,1494.3783547066137,716.2347500376841,1057.2179550191563,2652.0992116302095,512.5167370103824,419.14561059751765,
3.7431048069345945,,,,,,,,,,,,,,,,,,,,,,536.9138999978064
3.8205329153605017,,,,,,,,,304.833953676417,331.428328864144,485.80178360046546,1627.7759258487356,,,588.1665327017193,1450.4069610053452,896.2892710674089,240.33316407278446,1421.3462441302129,636.663733774477,1692.5783695936752,
3.8416075650118207,,,,,,,,,,,,,,,,,,,,,,3318.682643768341
3.9184952978056424,,,,,,,,,217.04000913049057,884.9413923478319,831.9132277843871,1980.316409449846,,,650.9304576513188,1894.8075542729393,1328.1240546162726,508.1437168175953,3020.5981892641066,129.76001255780974,1248.7604929130162,
3.940110323089047,,,,,,,,,,,,,,,,,,,,,,1565.614752180195
3.9893617021276593,,,,,,,,,,,,,4013.021831951208,3463.1028920145613,,,,,,,,
4.008746355685131,576.0864406826473,1140.7474655007888,384.17873894229666,635.8943205245026,490.7806470427919,781.3184776637361,,,,,,,,,,,,,,,,
4.016457680250784,,,,,,,,,269.9012955713831,649.6596723984823,103.51993811601635,2582.37697815789,,,540.0044018507392,817.9035140600431,911.644971197932,304.92423603705737,766.5400712495458,927.1091527839678,1566.6623100105476,
4.038613081166273,,,,,,,,,,,,,,,,,,,,,,1873.2950456064023
