frequency_hz,FP1-F7,FP2-F8,FP1-F3,F3-C3,FP2-F4,F4-C4,F7-T3,T3-T5,T5-O1,F8-T4,T4-T6,T6-O2,A1-T3,T3-C3,C3-CZ,CZ-C4,C4-T4,T4-A2,C3-P3,P3-O1,C4-P4,P4-O2
0.0,-1.6321321791771197,-19.19389193421718,-2.2915291292224325,-3.0435482766519115,-2.0189158649976022,-8.642357427203486,-11.058495239265525,-1.0149511761576946,0.0,-3.9885123426575575,0.0,-9.573508577705773,-15.904683720054429,-21.245425603307364,0.0,0.0,-7.977529367450003,-17.911948097732406,-15.6934032329698,0.0,0.0,0.0
0.09796238244514106,,,,,,,,,-18.24036509884543,-6.328287127802028,-6.436680188130168,-5.03811928309198,,,-10.460384472186107,-2.368542483141482,-16.264470881852176,-2.393827539582176,-7.405194299734205,-25.978738061235937,-1.63775340856742,
0.09850275807722617,,,,,,,,,,,,,,,,,,,,,,-7.764588883548285
0.19592476489028213,,,,,,,,,-18.50470667889583,0.0,-7.586946297189854,-0.5355236062533493,,,-6.257706954836976,-0.6541242329295045,-16.066209155933223,-7.479139658612411,-9.115891974797094,-15.560611004323576,-1.9259675572564845,
0.19700551615445233,,,,,,,,,,,,,,,,,,,,,,-2.637281123294997
0.2938871473354232,,,,,,,,,-19.253675891331085,-0.9690522203819683,-5.869525547672396,-1.7651341983203324,,,-12.176727151089324,-2.3113391016120204,-9.84494205678331,0.0,-12.286802972267907,-16.647501479858292,-4.542511240974463,
0.29550827423167847,,,,,,,,,,,,,,,,,,,,,,-4.862263947234851
0.36443148688046645,-4.48117086452779,-1.347527929970589,-4.451145704670012,-4.990872393629502,0.0,-2.6954238235449495,,,,,,,,,,,,,,,,
0.39184952978056425,,,,,,,,,-32.65469657140967,-3.1102172639928938,-15.290462067571568,-1.5133084889298516,,,-9.484961322109726,-11.108511575258916,-6.029619294110745,-8.261487005875836,-13.427219952967235,-15.717855340258382,-9.316389046471755,
0.39401103230890466,,,,,,,,,,,,,,,,,,,,,,-8.479645637678985
0.4432624113475177,,,,,,,,,,,,,-1.1108835245506867,-17.256208561033723,,,,,,,,
0.4612546125461255,,,,,,,-4.585490915179186,,,,,,,,,,,,,,,
0.46296296296296297,,,,,,,,-10.629237574531018,,,,,,,,,,,,,,
0.4898119122257053,,,,,,,,,-17.507130936329148,-9.534363802877536,-11.58328016360204,-6.366206330337722,,,-26.10886648621731,-2.2622876204890616,-14.1149357740819,-9.693891353615612,-12.679644994253294,-11.222924098573927,-5.412461321521903,
0.49251379038613086,,,,,,,,,,,,,,,,,,,,,,-6.8694205161314414
0.5877742946708464,,,,,,,,,-22.23423488107146,-11.75886902415391,-15.532849859765989,-6.87647726799937,,,-22.566399163204032,-6.385943698072509,0.0,-13.706457325433789,-11.479080173982922,-8.731273733714715,-12.794105191077065,
0.5910165484633569,,,,,,,,,,,,,,,,,,,,,,-14.818627411171192
