frequency_hz,FP1-F7,FP2-F8,FP1-F3,F3-C3,FP2-F4,F4-C4,F7-T3,T3-T5,T5-O1,F8-T4,T4-T6,T6-O2,A1-T3,T3-C3,C3-CZ,CZ-C4,C4-T4,T4-A2,C3-P3,P3-O1,C4-P4,P4-O2
0.0,8433.65602452688,5046.634490017228,7949.966549465422,7480.933804234877,7973.874209315348,5188.070510168262,3208.6948720489418,8957.991769030825,10000.0,6317.923789223563,10000.0,3512.378021926662,5128.381259577538,907.1650955561065,10000.0,10000.0,3991.384179804729,1271.752485583357,1641.8362430249024,10000.0,10000.0,10000.0
0.09578544061302682,,,,,,,,,,,,6194.186041201057,,,,,,,,,,
0.09796238244514106,6781.775233058764,8666.208933574724,6794.136302831,6584.465418386914,10000.0,7687.989834631221,6739.485900173052,3329.2173917474165,1224.5647253708617,4825.981398498996,4766.131170892362,,8799.466860507466,1396.5644787848496,2999.029767007296,7613.298815959932,1537.363110778109,7591.168351780835,4263.244937472593,502.41557820459906,8281.563373225355,
0.09850275807722617,,,,,,,,,,,,,,,,,,,,,,4090.444983955458
0.19157088122605365,,,,,,,,,,,,9419.952923157567,,,,,,,,,,
0.19592476489028213,4416.116349330765,7554.553256877533,4426.121029801126,3557.5932767428244,6280.796614597398,5263.929173154063,7913.970578059691,6884.958809756847,1187.8583805476687,10000.0,4174.963520798079,,5407.185177335207,3685.296294878113,4865.356324818613,9274.570105505285,1572.858096238327,4227.104818608782,3501.107140977545,1667.1299350505053,8011.2746731762545,
0.19700551615445233,,,,,,,,,,,,,,,,,,,,,,7381.352467251955
0.28735632183908044,,,,,,,,,,,,8330.094703959567,,,,,,,,,,
0.2938871473354232,2554.157523323409,4248.772841008092,2023.5418346729616,3322.518730754731,5330.191399450771,5311.235316610884,4699.128483566199,3216.399535572717,1089.723221054193,8944.32124502079,5087.726097463794,,4980.53472681805,4346.114528544913,2461.2948469558914,7663.603814504481,3219.2366039408525,10000.0,2430.2998013148285,1471.0415037013565,5927.539243886567,
0.29550827423167847,,,,,,,,,,,,,,,,,,,,,,5713.297021428858
0.3831417624521073,,,,,,,,,,,,8469.864103796674,,,,,,,,,,
0.39184952978056425,1926.8924999820279,4439.574215367239,1761.4855132731266,2029.3476903102264,3911.2897686766046,3192.2431239116577,3536.9895689874074,4348.90614145599,232.95131771676355,6990.192516660918,1719.795849973342,,2674.571540017399,1899.6553301588049,3355.458979203282,2783.392298518893,4994.810721763014,3863.008375090454,2131.2726036066247,1637.2207227316494,3421.216419481874,
0.39401103230890466,,,,,,,,,,,,,,,,,,,,,,3767.1916785930403
0.47892720306513414,,,,,,,,,,,,4857.513011879691,,,,,,,,,,
0.4898119122257053,656.6950575032705,2209.511860420576,935.0806538513874,910.258041787727,1595.2332604047324,3665.401932533936,3350.49913729213,4461.5947059140035,1332.4270878371876,3336.428404309831,2635.335982249087,,5089.834376861259,1206.770783470941,494.9446972843087,7707.004613781755,1969.033981764918,3275.7098929272956,2322.8317321432714,2746.969232184245,5362.618893159322,
0.49251379038613086,,,,,,,,,,,,,,,,,,,,,,4534.495489040664
0.5747126436781609,,,,,,,,,,,,4546.03296633783,,,,,,,,,,
0.5877742946708464,1334.1972214667546,4492.572989603415,1502.9916676122693,2437.6742382913762,4507.224100422662,550.6997250509992,5237.956621175284,4928.906818841555,773.1936095885566,2582.5964445094173,1672.466806277395,,5434.7904822434975,1375.490135116379,744.183508916303,4794.052824359683,10000.0,2063.845266914415,2667.1410968314717,3659.6227044692355,2292.422912056439,
0.5910165484633569,,,,,,,,,,,,,,,,,,,,,,1815.8025825391717
0.6704980842911877,,,,,,,,,,,,3420.8736102977814,,,,,,,,,,
0.6857366771159874,1047.0359759878534,1132.6876217635374,839.5152116421281,1440.2058262200228,1536.1757400330073,3636.4442224109116,1702.2691307472683,2003.1382180937974,336.04736386268405,4228.83867257988,3358.493248873067,,3088.7749222747666,2245.022263481573,789.3974138507206,1499.5022074208648,5536.949404713719,5898.794462995477,2232.238785387313,1713.1008468781642,4438.635156171613,
0.6895193065405831,,,,,,,,,,,,,,,,,,,,,,3475.278933055709
0.7662835249042146,,,,,,,,,,,,4931.090180808326,,,,,,,,,,
0.7836990595611285,968.0041780812777,1618.7116668072842,390.48116558896027,1073.225535432126,1091.3772816125854,2371.1155531426516,2313.935460360982,5416.251423076634,787.5762930327911,3785.622986191382,2814.8494121525246,,3673.1158662393173,5705.455952413217,2703.3038594327368,7047.4141452891245,4495.63574303496,4386.11222511735,6414.353601328352,2242.959034419684,2553.184812270062,
0.7880220646178093,,,,,,,,,,,,,,,,,,,,,,874.8367548953078
0.8620689655172414,,,,,,,,,,,,5339.390130576205,,,,,,,,,,
0.8816614420062696,730.98335574312,3259.213169333716,638.2871080498362,900.3246713868792,2818.8313950750967,1345.312500719702,4311.077039910938,3503.1238893178224,681.0277930960149,2641.4501005132192,471.0738536776932,,4013.021831951208,3463.1028920145613,3132.7662425871463,5351.322942943153,4512.585355146676,2029.677424309557,8726.75439429637,1925.888876076692,2313.094578028554,
0.8865248226950355,,,,,,,,,,,,,,,,,,,,,,4283.746367695352
0.9578544061302683,,,,,,,,,,,,2865.9745152076744,,,,,,,,,,
0.9796238244514106,766.0726122105518,515.1006439774691,192.591838713757,578.8288662800807,721.0999892854414,1144.0465339561306,1589.6157478811813,6207.101034649323,588.7404628928198,3386.030645693662,867.4278764169807,,2792.848565078746,4721.002974204867,1744.2049789238704,545.3268914830313,1291.4543533414687,2534.381159988633,3731.137428360611,1035.2672711935932,1033.0380991046384,
0.9850275807722617,,,,,,,,,,,,,,,,,,,,,,2238.439745451821
1.053639846743295,,,,,,,,,,,,5053.035855922126,,,,,,,,,,
1.0775862068965516,576.0864406826473,1140.7474655007888,384.17873894229666,635.8943205245026,490.7806470427919,781.3184776637361,1187.0720220418627,4055.3823851991156,405.81217190606026,3320.1370716817114,1691.8687644314568,,3796.1639571595347,3343.7234343810333,3609.376010986459,5617.378646480512,5307.375081759344,1022.1694767426803,8421.427042724405,1232.6531989240352,3058.12040697963,
1.083530338849488,,,,,,,,,,,,,,,,,,,,,,2100.771663467168
1.1494252873563218,,,,,,,,,,,,5710.610467188169,,,,,,,,,,
1.1755485893416928,353.25716872318947,2442.6451825387503,402.2113995692907,755.2619725366411,1616.6049395774962,702.3863434526936,2729.0365332222764,4968.661488788487,567.4112299512706,1937.2825307154078,940.2156779480978,,4818.6095441513135,2852.14271076546,1489.9861158909193,7677.812107065566,2447.4657778032356,1535.8021715659286,3026.5624728231855,2380.7733686817,1149.0918672153425,
1.1820330969267139,,,,,,,,,,,,,,,,,,,,,,2262.819795455733
1.2452107279693487,,,,,,,,,,,,5820.240230514154,,,,,,,,,,
1.2735109717868338,257.63990072981835,1236.693715538446,415.56257735140946,574.0598620761716,1358.4207189671913,1188.5906673212041,1542.433863040983,1761.6191683476768,943.5891934618505,3992.2264076445404,1422.2573059150864,,1277.9733253281095,2196.606832957593,3379.536863136426,4222.5058147050395,2339.424228218292,530.9472277887196,5088.551793440725,2306.309043640357,2502.059316456611,
1.28053585500394,,,,,,,,,,,,,,,,,,,,,,3834.7822915438
1.3409961685823755,,,,,,,,,,,,3615.7102264237406,,,,,,,,,,
1.3714733542319748,749.1924370839554,1800.8563758615092,297.8112415182347,896.4732676140026,1808.312903160184,941.93207237601,1757.0715258502446,5038.156832667127,451.2760136992167,1732.323906515132,1366.1265930890906,,2947.6939156912144,7046.129834369117,2434.685920138637,3587.4516926070323,4356.342685673385,3051.6592647720836,9885.271099209907,564.7261024302333,3248.6578790624585,
1.3790386130811663,,,,,,,,,,,,,,,,,,,,,,5943.988515456977
1.4367816091954024,,,,,,,,,,,,2117.7866186003434,,,,,,,,,,
1.469435736677116,321.87820020404644,1076.0947265682735,196.7110390463853,733.3332118518076,1004.1949412595922,901.9899036312514,1817.4298779285753,2510.328203771417,861.0138735640921,785.4566326042446,694.828228754244,,1710.506924596766,5173.706015800158,1704.4725997354606,5331.077258426777,1389.2243134258206,1081.5954231029984,3558.0787975929006,2083.9349898153355,1583.069564223695,
1.4775413711583925,,,,,,,,,,,,,,,,,,,,,,1887.2258778519567
1.5325670498084292,,,,,,,,,,,,5020.960821549494,,,,,,,,,,
1.567398119122257,910.2337629469092,314.1586350963048,169.79431485862125,405.91272254252596,499.0631562413622,810.8998850922194,1877.7572828384245,6194.848393943808,506.9020711818153,2133.0252980105797,1122.1723839207866,,1492.8801988870082,7361.396307446386,2988.298926722671,3544.629371494719,3394.7431513743613,3420.2573078035266,10000.0,808.80913808525,3445.419772249659,
1.5760441292356187,,,,,,,,,,,,,,,,,,,,,,6235.49875764414
1.628352490421456,,,,,,,,,,,,4050.5998596036097,,,,,,,,,,
1.665360501567398,396.57718851481235,1204.032440191005,421.1335822948233,730.942011161538,1850.5994346676794,971.8932909937257,1969.5016740925707,5397.941779054042,425.60985874687776,2443.4241464699876,166.5501264378523,,2201.7983799381173,4571.832343127945,2018.8003406089247,1073.090343371316,3012.804172393653,919.2136696486724,2812.434911201636,398.9593843067745,2751.1951057947217,
