frequency_hz,FP1-F7,FP2-F8,FP1-F3,F3-C3,FP2-F4,F4-C4,F7-T3,T3-T5,T5-O1,F8-T4,T4-T6,T6-O2,A1-T3,T3-C3,C3-CZ,CZ-C4,C4-T4,T4-A2,C3-P3,P3-O1,C4-P4,P4-O2
0.0,-1.6321321791771197,-19.19389193421718,-2.2915291292224325,-3.0435482766519115,-2.0189158649976022,-8.642357427203486,-11.058495239265525,-1.0149511761576946,0.0,-3.9885123426575575,0.0,-9.573508577705773,-15.904683720054429,-21.245425603307364,0.0,0.0,-7.977529367450003,-17.911948097732406,-15.6934032329698,0.0,0.0,0.0
0.09578544061302682,,,,,,,,,,,,-5.03811928309198,,,,,,,,,,
0.09796238244514106,-4.48117086452779,-1.347527929970589,-4.451145704670012,-4.990872393629502,0.0,-2.6954238235449495,-4.585490915179186,-10.629237574531018,-18.24036509884543,-6.328287127802028,-6.436680188130168,,-1.1108835245506867,-17.256208561033723,-10.460384472186107,-2.368542483141482,-16.264470881852176,-2.393827539582176,-7.405194299734205,-25.978738061235937,-1.63775340856742,
0.09850275807722617,,,,,,,,,,,,,,,,,,,,,,-7.764588883548285
0.19157088122605365,,,,,,,,,,,,-0.5355236062533493,,,,,,,,,,
0.19592476489028213,-7.150004031825496,-2.916550431282893,-7.171286568691862,-9.861236095629245,-4.468223723270334,-6.154330694343031,-2.0328519097395485,-3.328973424851309,-18.50470667889583,0.0,-7.586946297189854,,-5.595948972573318,-8.792854667127393,-6.257706954836976,-0.6541242329295045,-16.066209155933223,-7.479139658612411,-9.115891974797094,-15.560611004323576,-1.9259675572564845,
0.19700551615445233,,,,,,,,,,,,,,,,,,,,,,-2.637281123294997
0.28735632183908044,,,,,,,,,,,,-1.7651341983203324,,,,,,,,,,
0.2938871473354232,-14.776799821044492,-11.092744872978926,-22.092373960301185,-10.729421319778279,-11.532720628914635,-12.0588113279535,-9.386648885857923,-10.564771671256487,-19.253675891331085,-0.9690522203819683,-5.869525547672396,,-6.879408526577123,-7.2560949838079765,-12.176727151089324,-2.3113391016120204,-9.84494205678331,0.0,-12.286802972267907,-16.647501479858292,-4.542511240974463,
0.29550827423167847,,,,,,,,,,,,,,,,,,,,,,-4.862263947234851
0.3831417624521073,,,,,,,,,,,,-1.5133084889298516,,,,,,,,,,
0.39184952978056425,-15.517912121625208,-7.7551305653553655,-15.216622462131447,-13.853139295204837,-8.787686936892996,-13.629002034149874,-10.698614609135937,-8.792001500153873,-32.65469657140967,-3.1102172639928938,-15.290462067571568,,-11.523551617098917,-15.988298148943905,-9.484961322109726,-11.108511575258916,-6.029619294110745,-8.261487005875836,-13.427219952967235,-15.717855340258382,-9.316389046471755,
0.39401103230890466,,,,,,,,,,,,,,,,,,,,,,-8.479645637678985
0.47892720306513414,,,,,,,,,,,,-6.366206330337722,,,,,,,,,,
0.4898119122257053,-27.230526993571157,-17.538699674961748,-27.56483021695805,-21.23499358969364,-18.830352575159914,-15.219680227053857,-11.8337890582888,-7.8302262106117695,-17.507130936329148,-9.534363802877536,-11.58328016360204,,-8.69130924172297,-28.702128180730476,-26.10886648621731,-2.2622876204890616,-14.1149357740819,-9.693891353615612,-12.679644994253294,-11.222924098573927,-5.412461321521903,
0.49251379038613086,,,,,,,,,,,,,,,,,,,,,,-6.8694205161314414
0.5747126436781609,,,,,,,,,,,,-6.87647726799937,,,,,,,,,,
0.5877742946708464,-17.93289164338382,-10.147133639563684,-16.715069201021855,-12.712508882595863,-9.823057747103284,-25.32631342580794,-13.224722107300426,-7.319686309132848,-22.23423488107146,-11.75886902415391,-15.532849859765989,,-10.606899757164356,-18.358076229144107,-22.566399163204032,-6.385943698072509,0.0,-13.706457325433789,-11.479080173982922,-8.731273733714715,-12.794105191077065,
0.5910165484633569,,,,,,,,,,,,,,,,,,,,,,-14.818627411171192
0.6704980842911877,,,,,,,,,,,,-10.462021014079998,,,,,,,,,,
0.6857366771159874,-20.298987651200456,-19.53103827907193,-21.77454184044884,-17.130539795288968,-16.271241761633902,-12.196431741792857,-15.538550275571247,-16.711087674837003,-29.471990141812995,-7.475577651730944,-9.477110407362972,,-17.395871871979338,-13.491985467339617,-22.054086014654487,-16.481057811559644,-5.134588898928797,-4.584734721614524,-13.02518700446268,-15.32434140439588,-7.055011026833483,
0.6895193065405831,,,,,,,,,,,,,,,,,,,,,,-9.180206646079483
0.7662835249042146,,,,,,,,,,,,-6.178258165536967,,,,,,,,,,
0.7836990595611285,-22.282889134704007,-23.561454020136846,-29.041663537890567,-20.58691669631949,-21.32212929990971,-17.78904057553834,-17.502125696892318,-7.951668542116387,-22.074147302176158,-8.4372528004168,-11.010896678565402,,-12.191250852376363,-5.170275503132064,-11.362102711197153,-3.039404123825392,-6.94417769076631,-7.158405209094781,-3.8569420516288915,-12.983573166663646,-11.858354953079782,
0.7880220646178093,,,,,,,,,,,,,,,,,,,,,,-21.16145958097944
0.8620689655172414,,,,,,,,,,,,-5.514754624238215,,,,,,,,,,
0.8816614420062696,-22.870780826644364,-21.45831017858547,-24.06281566028793,-24.430130025605347,-15.141940209429688,-24.84284530087496,-11.995924170867646,-10.852412650985684,-23.336703278867716,-11.563151782648461,-26.53822000050802,,-11.481579877647714,-9.965011985289923,-10.081440192643171,-5.430776786509554,-6.9114914073494305,-13.851459576456847,-1.1829449328319015,-14.307375506212722,-12.716132187854427,
0.8865248226950355,,,,,,,,,,,,,,,,,,,,,,-7.363525016239521
0.9578544061302683,,,,,,,,,,,,-10.872780386208127,,,,,,,,,,
0.9796238244514106,-25.394095271340838,-26.396747190072183,-34.31211332987245,-24.842166044054505,-24.325199485657734,-23.83185176778832,-16.988663518567872,-6.17226382163803,-24.601522300328575,-9.406182311455836,-21.23533250195228,,-15.413761387701463,-8.335541300081694,-15.16804956255902,-25.266861711960097,-17.778418788531212,-11.92256137049391,-8.56317508737149,-19.698950310034377,-19.717673222544278,
0.9850275807722617,,,,,,,,,,,,,,,,,,,,,,-13.001091830122178
1.053639846743295,,,,,,,,,,,,-7.2800405137853055,,,,,,,,,,
1.0775862068965516,-24.841721378422825,-20.64213285629826,-28.312976639564166,-24.033563484921594,-27.190917563624694,-22.565901043920803,-20.0390140016093,-10.016211617964181,-27.833498618090175,-9.576879722026803,-15.432666550451401,,-8.952873133809323,-9.817183534704633,-8.851357448916175,-5.009326019416093,-5.502404378250205,-19.809541835256468,-1.492286188373697,-18.183181857847444,-10.29090838333073,
1.083530338849488,,,,,,,,,,,,,,,,,,,,,,-13.552422985057717
1.1494252873563218,,,,,,,,,,,,-5.0165128656132225,,,,,,,,,,
