frequency_hz,FP1-F7,F7-T3,FP2-F8,F8-T4,FP1-F3,F3-C3,FP2-F4,F4-C4,T3-T5,T5-O1,T4-T6,T6-O2,A1-T3,T3-C3,C3-CZ,CZ-C4,C4-T4,T4-A2,C3-P3,P3-O1,C4-P4,P4-O2
0.0,-7.1747085295056845,-7.500464253762632,-7.563905484731439,-8.756386107857344,-7.132989592702355,-7.387811716394767,-7.084575231697268,-9.62193170647895,-9.13888319938716,-11.463263506783827,-8.088962066915547,-8.560628698989873,-8.819505791285147,-8.678770021152163,-8.230034265736005,-8.346346669433496,-9.849248308288377,-7.397207907344755,-10.085632387190488,-9.820635498826494,-9.221679957207659,-6.201305788955627
0.12218963831867058,-4.638381104607083,-4.734399064558279,-4.927780473062391,-5.070729661599392,-4.813145163314756,-4.7156790979857925,-4.903072678196539,-5.154333787653969,-5.970110234393284,-5.684308670475816,-4.811100267270679,-5.778642616097772,-5.301898719020129,-4.745523429983888,-5.371963593308587,-5.189329988606168,-4.776389069551314,-4.5926868943026,-4.967104865974096,-6.2347625831576,-4.862507969140282,-5.215500810597183
0.24437927663734116,-5.209970983984905,-5.783064426571315,-5.295359325080044,-5.759014000727647,-5.438062076131788,-6.313608129974664,-5.4924982393105815,-5.998987180417117,-6.597945523905791,-7.70126237355157,-6.127503227064829,-7.09914762939304,-6.62583291772872,-5.823575736512343,-7.231329289315752,-7.074343823013029,-5.001924837031854,-5.626198672286129,-6.272174910516958,-7.521279800153689,-6.723100751948031,-7.1264310754757085
0.36656891495601174,-6.459803580575802,-7.367262090884455,-6.491789964784038,-7.0204169276288475,-6.6406857508046935,-7.845174576078111,-6.677224807604658,-7.559696655283708,-8.646547297684219,-9.728527928063668,-7.902129414002682,-8.72194440878969,-7.411731961003117,-7.124775788433165,-8.389763098264085,-8.269462030387617,-5.97958442554582,-7.316782718249131,-7.815703961250877,-8.710310009905287,-8.47997705225154,-8.967612260837628
0.4887585532746823,-7.83806821509677,-8.670405888995745,-8.037414267743747,-8.30024332830088,-8.044993537228235,-9.017952188044802,-8.032272828653946,-8.696850258497083,-9.98112225226488,-11.53109622785579,-8.256613464572151,-9.801198205035082,-8.683438747921791,-9.095531457064872,-10.506628064996988,-9.463986443267249,-7.317072850236976,-9.10828218146091,-8.656694154509589,-9.037642528973095,-9.13543571578709,-10.408415897063747
0.6109481915933529,-9.641306659041128,-10.339525244642614,-9.99442008472149,-9.934219592226414,-9.744227854669555,-10.72621520851988,-9.75790645045356,-10.480189768197075,-10.618752952291134,-12.023315112379784,-9.590843616652068,-11.110356383872318,-10.101191302264473,-10.16792214261839,-12.298685072586222,-11.135647778675374,-8.745446850105239,-10.290110483007236,-9.864184775640071,-10.789393622631636,-10.261164104984235,-11.385261533709949
0.7331378299120235,-10.947152901039196,-11.661589787071392,-11.253833548037376,-11.267700772378971,-10.928322182832346,-11.88880704711165,-10.919903595878523,-11.522232487738506,-12.03533844456626,-12.594919645129949,-10.191355257406311,-11.633616047997933,-10.725363890322077,-10.696265587094215,-12.44717172184606,-12.751881258306975,-9.93832310800471,-10.824926982733738,-10.776916395800708,-11.46985755230232,-11.11538154643719,-11.943830851338967
0.855327468230694,-12.090213909962772,-13.298943186325003,-12.511559997466831,-12.362615548497766,-12.136058641316845,-13.000346034098856,-12.142854690535891,-12.680143865951912,-13.61098640635011,-13.526016542401766,-11.616517448233141,-12.932672585042354,-12.831722798304732,-11.91607103912916,-13.004257377391527,-13.591101275404627,-11.720453550196961,-12.24730010421405,-11.951739678759685,-12.764448267201919,-12.057903210406824,-13.341548687067071
0.9775171065493646,-13.246972074177464,-14.738041806614653,-13.507364095379767,-13.866066379841723,-13.258772431886548,-14.46874526341846,-13.319808490640392,-14.078635196955329,-13.973575637412981,-14.461139031216607,-11.67850390942123,-13.264670550882897,-13.925310433285654,-12.86923268452611,-14.131847305255546,-14.76317671521039,-13.343424015591285,-13.318112730737788,-13.533616365570651,-13.717398177639026,-13.627277072385692,-13.952017210515486
1.099706744868035,-14.416303133414262,-15.613305872545602,-14.561151702681165,-15.14746400226629,-14.381640684901095,-15.294041162934809,-14.379451011776633,-15.035346500512443,-14.583293628265801,-15.03555349375984,-12.821622669558657,-14.16243542613846,-14.565251154371397,-14.459085744040824,-15.228456148817713,-15.128439285104102,-13.756967661881344,-14.196241106969023,-14.006697758324382,-14.366568189972018,-14.86688142374653,-14.962817907972804
1.2218963831867058,-15.307591988811447,-16.276489341990303,-15.492444601923001,-15.937312217533144,-15.215365426057474,-15.97360633521591,-15.203314582669055,-16.12258833682113,-15.374815027447326,-16.635452046800605,-13.79727569578578,-14.938106710321843,-15.966999302859474,-15.576092832247369,-16.583127401946705,-15.987612191022377,-14.956263242589163,-15.36021084983552,-14.922982299847362,-15.17460187088545,-15.303782062404535,-15.699899351103975
1.3440860215053765,-16.233766352761684,-16.95250099603135,-16.299665729169334,-16.49840781428749,-16.13479252937751,-16.767453794462973,-16.029827804772317,-16.79850328458522,-16.177332291249225,-17.14985663137418,-14.864504432241022,-15.474225878854325,-17.27512343432527,-16.100232115345186,-16.713237656735295,-17.2661721668918,-15.978622106476115,-15.890467370298158,-15.336570103410223,-16.227385157113062,-15.928880955961178,-15.897797983054978
1.466275659824047,-17.136692973322166,-17.89602210050806,-17.165728832664325,-17.386430225358467,-16.942870127529144,-17.935651586506722,-16.827576565093096,-17.614360101642106,-17.20028245394905,-17.575117823856004,-14.692354848737002,-15.481968329437514,-17.450033245136595,-16.6651544968925,-16.62465829875823,-17.942211360730898,-16.4911198230316,-16.704137635015044,-16.335529565479202,-16.626134608201884,-16.110574623097516,-16.088831909237378
1.5884652981427174,-17.754841813393863,-18.327827201772873,-17.839517582838397,-18.206017203476783,-17.648128078113807,-18.54889256436703,-17.44004017309718,-18.422923740538728,-17.307716162332497,-17.681264364691962,-15.790131560699013,-16.406980423039364,-18.080070381652725,-17.29787317320604,-17.136487266746244,-17.829055544652366,-16.72737075022861,-17.922595675947516,-17.21041242883793,-16.764537315179453,-16.951384910252784,-17.30561973446054
1.710654936461388,-18.643677391314302,-18.96427407410292,-18.65976831275615,-18.89714903045325,-18.418049504686074,-19.206705813543334,-18.211676071818626,-19.066985503689594,-17.601136647425626,-17.190142379892077,-16.11980602000097,-16.3022643464502,-17.542109600132626,-18.548277942560908,-17.83963427361397,-18.17298031844305,-16.58884755302188,-17.738456050118756,-17.277934361893053,-17.05007987475492,-18.106806231496407,-17.1084966629117
1.8328445747800588,-19.18574282305176,-19.63264828465885,-19.377759826107567,-19.335329690148615,-19.078580028324293,-19.924945968698516,-18.90820257180357,-19.695261266668624,-17.869394135153716,-17.66421661844822,-16.900338048231554,-16.349459612007546,-19.36849339563325,-18.512277418452918,-17.81742783612948,-17.923167343023604,-17.41424053155318,-18.439913546341963,-17.791055911820532,-17.446983924812823,-18.937495324869932,-17.158013464215188
1.9550342130987293,-19.88611440081534,-20.638007186591928,-19.952025772807804,-19.76077316224187,-19.648878054169202,-21.222087662651195,-19.574643944088905,-20.42593489641103,-18.356706968062216,-18.488643431895884,-17.421319796293233,-16.805102362510222,-18.89405488153899,-18.58077300431759,-18.38861982490264,-17.84598935235364,-18.121254177103662,-18.682002165419394,-18.890446434968933,-17.35660302173765,-19.03398808197519,-16.630947606885744
2.0772238514173997,-20.481343930744426,-21.0033230932972,-20.367540965415532,-20.64517169242853,-20.322551957935733,-21.406676177461872,-20.050453078203194,-21.16845112841757,-18.747398177859434,-18.3970190448057,-17.81116308841941,-17.030934429094255,-19.9171621135589,-19.25369589095598,-17.8759719682951,-18.33752565395945,-19.44540288055903,-18.579474754148535,-19.06854020172554,-17.74432839300107,-18.990825289225842,-17.20740395144162
2.19941348973607,-21.138116471695554,-21.742543715353374,-20.925425787014156,-21.47066032133792,-20.718323783778942,-21.668540669260054,-20.5695400336452,-21.596823533867735,-19.23129492950575,-18.790517159820684,-17.334041318879617,-17.68447724600433,-20.872478452918557,-19.24538887191211,-18.48348519885935,-18.57870189217407,-19.032876500746767,-19.325487964657174,-19.29038530684007,-18.410586100091592,-19.716444546292315,-17.903938821142535
2.321603128054741,-21.60301205683272,-22.52175350150497,-21.53602063094029,-22.0381417739939,-21.280652979713604,-22.061891252013087,-21.116561136887135,-22.519378142806136,-19.977456597751644,-18.840072350968313,-17.969075585588698,-17.712191566578188,-21.4927291432491,-20.119087984763343,-18.71764999732789,-19.15916156970256,-19.979469771197497,-19.78446116505502,-19.977274387772876,-19.15665542015738,-20.021477182514143,-18.35208451075609
2.4437927663734116,-22.123942538576195,-23.107654999781662,-22.19370926707635,-22.578336524079987,-21.854722043420054,-22.704165106937726,-21.69422172034973,-22.759464079375967,-20.220752011749408,-19.40464026876173,-17.687684794194404,-18.048849257858354,-21.221130490286285,-20.928685419064966,-18.728248622116944,-19.85990705488808,-20.221694746817608,-20.503406444994678,-20.888742648760857,-19.66263242656389,-20.72595657077078,-18.271015568241154
2.565982404692082,-22.6679688045012,-23.21243751728845,-22.77629947229151,-22.835359813071218,-22.237068467465566,-22.986097259226117,-22.166824489600334,-23.074471521125513,-20.49239755953493,-19.18024026170213,-18.795892058835374,-18.396235329142268,-21.507600323600823,-20.61343367454258,-19.667540891211637,-20.45815309279409,-20.57096606329127,-20.39782070042731,-21.222720903322312,-19.896385777441697,-20.87394964824428,-18.736633016420132
2.688172043010753,-23.196758204638986,-23.880774739514656,-23.34335175068839,-23.501417162008778,-22.779139778976127,-23.642779049343314,-22.904278502413447,-23.724091028580478,-20.55160439465219,-19.361211836237647,-18.4339114513452,-18.94982639187454,-21.904819873175306,-21.42243593615912,-19.76006861622805,-20.268058548470883,-21.36826219321824,-21.052849290279557,-20.6236773767787,-19.73259259785053,-20.758979450402876,-19.16607587675373
2.8103616813294234,-23.712750441154107,-24.51794900207172,-23.724067183907856,-23.266066470948267,-23.343797508060085,-24.016695750565173,-23.170831882344505,-23.630668000095756,-20.46565435723254,-19.706927268765654,-18.127082402685573,-18.85157310565561,-22.422820274186833,-21.23860690318246,-19.802315538277867,-20.429605683635135,-21.215116812802012,-20.851700191182594,-21.158833176486294,-20.75358749079733,-20.066923193673148,-19.14516585891136
