frequency_hz,FP1-F7,F7-T3,T3-T5,T5-O1,FP2-F8,F8-T4,T4-T6,T6-O2,A1-T3,T3-C3,C3-CZ,CZ-C4,C4-T4,T4-A2,FP1-F3,F3-C3,C3-P3,P3-O1,FP2-F4,F4-C4,C4-P4,P4-O2
0.0,-17.72654584258096,-18.568970658932187,-19.11486734477379,-25.18597684104252,-24.075017117050255,-22.328809377573975,-14.218127045371713,-20.31436111123778,-16.37987447989607,-21.18977616561849,-16.04476468208621,-21.982685611743932,-22.145261836239325,-10.483524453745314,-20.951685547340663,-18.196424639098183,-15.69065273867596,-23.112635905210798,-20.72768776257386,-18.38880613485829,-18.783318460759965,-16.874314706752404
0.02982581722739203,-13.862149032605492,-13.543646843698735,-12.789789041240697,-14.070121585751576,-14.035967415743437,,,,-11.21830716684995,-14.863893895736197,,,,,-12.082714400338663,-15.272513023789685,-11.239372559505538,-11.180398025260978,,,,
0.03955696202531646,,,,,,,,-9.636969504010771,,,,,,,,,,,,,,
0.05965163445478406,-9.762419808833119,-11.59816327840925,-11.745125667783759,-6.2873182759851485,-9.283451867431456,,,,-9.724998819924949,-10.660200238784658,,,,,-8.338085710749471,-12.549136624790782,-5.84853411449248,-6.737143156527488,,,,
0.07118451025056947,,,,,,-7.8682343762793545,-11.242061349394646,,,,,,-9.790411403641352,-8.88547983562912,,,,,-12.073760107361712,-11.595337452140777,-12.444670848429698,-6.802655237131247
0.07911392405063292,,,,,,,,-10.029642253490517,,,,,,,,,,,,,,
0.08947745168217609,-5.303944387120403,-8.749642884062846,-6.817734090079525,-7.382869920195365,-5.987233036145666,,,,-9.278545459680712,-6.043464618577898,,,,,-8.782694195617104,-6.053783575134281,-6.294849682799055,-8.490393336527303,,,,
0.09720062208398134,,,,,,,,,,,,-7.993473942164937,,,,,,,,,,
0.10831889081455806,,,,,,,,,,,-11.771095318567484,,,,,,,,,,,
0.11867088607594937,,,,,,,,-7.052150406454277,,,,,,,,,,,,,,
0.11930326890956812,-5.573058643732731,-10.840234286756363,-3.8034341149253494,-4.514140313125861,-9.260483947954159,,,,-10.452111135754453,-5.774493867581084,,,,,-7.5501478074726505,-8.027606332432768,-5.944865133729639,-2.0142273380613163,,,,
0.14236902050113895,,,,,,-6.789998629335378,-7.290630759631724,,,,,,-7.6251866266106,-6.259237823302877,,,,,-9.351351598602983,-9.362133119239562,-8.046560246249612,-8.2915879945453
0.14912908613696016,-6.6083803103549865,-6.191012459055753,-10.426825908963623,-8.446479731825306,-4.677679293413834,,,,-7.051785178890514,-8.533002316849963,,,,,-3.9307792132120625,-4.277431629314064,-6.666867206291783,-5.266584891986586,,,,
0.15822784810126583,,,,,,,,-5.957873802912901,,,,,,,,,,,,,,
0.17895490336435219,-7.938908065486773,-8.283192512422456,-6.9338558397315095,-5.03858949742247,-9.410030999592879,,,,-10.34290313753057,-8.129974801854384,,,,,-8.7913527365148,-8.924878675195357,-6.542542217235522,-6.110837296898826,,,,
0.19440124416796267,,,,,,,,,,,,-10.429517749794163,,,,,,,,,,
0.19778481012658228,,,,,,,,-6.466176565884178,,,,,,,,,,,,,,
0.2087807205917442,-8.881658313026074,-10.432356607849524,-10.380261992213008,-8.914576483728363,-11.692713230247188,,,,-10.77615511657537,-9.73125627726969,,,,,-9.480584696072592,-9.571509000829517,-7.31339002561564,-6.669073984076679,,,,
0.2135535307517084,,,,,,-5.956402997123305,-4.116060198040372,,,,,,-4.941020176486797,-5.249934710243427,,,,,-7.911181504817812,-6.266252520739799,-9.274994267705024,-6.943617720385881
0.21663778162911612,,,,,,,,,,,-10.58554526225635,,,,,,,,,,,
0.23734177215189875,,,,,,,,-6.648093298475291,,,,,,,,,,,,,,
0.23860653781913624,-9.654363881772557,-7.8094408073217325,-7.942710349985536,-10.335860822460493,-9.021118718225692,,,,-8.924768667664722,-7.245639942551035,,,,,-11.563793557992835,-7.743660945230293,-7.162241092266165,-7.3884574731316235,,,,
0.2684323550465283,-7.737750606959084,-12.047877068931177,-7.801373384545917,-6.49719469019682,-12.1651799785265,,,,-10.236384145632716,-6.807529537715259,,,,,-11.626910340567203,-7.799687973593203,-6.810025072458828,-7.519283381995321,,,,
0.2768987341772152,,,,,,,,-7.757877479717359,,,,,,,,,,,,,,
0.2847380410022779,,,,,,-5.883505285914534,-7.59607150039399,,,,,,-4.13173226135053,-6.861845899647313,,,,,-7.426672885892192,-6.493006825046558,-6.725844021903585,-8.80433035767128
0.291601866251944,,,,,,,,,,,,-7.687570591436341,,,,,,,,,,
0.2982581722739203,-11.641332550761367,-8.748663075285744,-9.647599348470196,-11.103838731172102,-8.546326945542253,,,,-7.796532324571109,-8.766882337811595,,,,,-8.77714925004443,-11.245492591907347,-7.277391719149794,-13.732893025139488,,,,
0.31645569620253167,,,,,,,,-11.261560328349132,,,,,,,,,,,,,,
0.3249566724436742,,,,,,,,,,,-7.11630200293484,,,,,,,,,,,
