frequency_hz,FP1-F7,F7-T3,T3-T5,T5-O1,FP2-F8,F8-T4,T4-T6,T6-O2,A1-T3,T3-C3,C3-CZ,CZ-C4,C4-T4,T4-A2,FP1-F3,F3-C3,C3-P3,P3-O1,FP2-F4,F4-C4,C4-P4,P4-O2
0.0,-11.08542702374001,-24.81948758430869,-20.093189596134835,-11.837018688634132,-10.540865154907536,-7.921904937431691,-22.203209181563373,-13.026854137299729,-9.002904883221348,-11.545584415537085,-30.784255450718433,-18.172608980457973,-11.67610177468508,-9.29494403532869,-6.556286282056654,-11.134090315752019,-7.0995190341089796,-10.195405869622164,-12.344802914484312,-21.12423152485956,-16.24242315829897,-25.762848582897227
0.0061422043142843104,-53.84908547670723,-45.31468298673023,-43.33274318840543,-50.000164163170005,-32.07982761287873,,,,,,-37.91810134848822,,,,,-60.460058917456145,,,,,,
0.012284408628568621,-40.72181270923042,-52.659481110795824,-44.93330272145029,-39.483509460110554,-33.21712764370092,,,,,,-33.94167538798335,,,,,-38.32536283571185,,,,,,
0.01842661294285293,-34.37516820367182,-46.13254475651206,-37.6332726600932,-33.69677608918745,-30.00429192751946,,,,,,-42.540927696873084,,,,,-39.18251356726851,,,,,,
0.019437101539418442,,,,,,-36.58791874520439,,,,,,,,,,,,,,,,
0.01947647242131505,,,,,,,,,,-43.968505447803636,,,,,,,,,,,,
0.019503822749258853,,,,,,,-21.953068009301383,-31.464654377080144,-37.432837870921176,,,,,-38.55252658605801,-24.66193029718209,,,,,,,
0.024568817257137242,-38.340499278768434,-32.81604723427169,-42.45872888928987,-30.81427150003161,-28.450830810457617,,,,,,-30.497539709473344,,,,,-33.34561919678383,,,,,,
0.030711021571421554,-38.39444378060571,-30.84519794573805,-37.44109792049228,-43.727121690677535,-48.16643868473505,,,,,,-24.378474739193493,,,,,-24.549625327977978,,,,,,
0.03273108143493061,,,,,,,,,,,,,,,,,,,,,-26.226498218080383,
0.03275681341719078,,,,,,,,,,,,,,,,,,,,,,-24.408810170459173
0.032886082609839516,,,,,,,,,,,,,,,,,,,-16.601972758562788,-24.060933130634638,,
0.03294675803900896,,,,,,,,,,,,,,,,,-27.30552033962497,,,,,
0.03300765777660417,,,,,,,,,,,,-26.80223682984512,-25.487382598413006,,,,,,,,,
0.03685322588570586,-28.254061052784223,-43.275573244386905,-39.36593605743572,-32.72101866159011,-48.184554787641204,,,,,,-25.7717805854861,,,,,-24.375324387266843,,,,,,
0.038874203078836884,,,,,,-33.29013315119154,,,,,,,,,,,,,,,,
0.0389529448426301,,,,,,,,,,-40.34700646075272,,,,,,,,,,,,
0.03900764549851771,,,,,,,-15.892574912322573,-19.47284930240092,-37.97234992071401,,,,,-33.83778002875882,-18.6831212530572,,,,,,,
0.04299543019999017,-19.481537853869554,-28.166233629645816,-29.132154671403597,-22.587766887595393,-22.370346210093246,,,,,,-26.360649255528813,,,,,-32.389640951998075,,,,,,
0.04848719937936385,,,,,,,,,,,,,,,,,,-23.051676735366833,,,,
0.049137634514274484,-20.4217594905399,-28.38179876476829,-27.493392469993637,-20.033136893711387,-23.14763900122466,,,,,,-21.627945044496116,,,,,-22.626440624945417,,,,,,
0.055279838828558796,-22.694101981210622,-24.16844519648818,-18.85254212590874,-18.215091056932934,-22.5001006320108,,,,,,-20.873941861022203,,,,,-16.208706818287894,,,,,,
0.05831130461825533,,,,,,-24.06806553280002,,,,,,,,,,,,,,,,
0.058429417263945155,,,,,,,,,,-44.28769294641613,,,,,,,,,,,,
0.05851146824777656,,,,,,,-17.76568820777839,-14.848942652888752,-35.87706077174538,,,,,-33.96953487415838,-17.400796672832477,,,,,,,
0.06142204314284311,-21.608077993589703,-22.784705326210513,-20.56763769639653,-18.736549231574998,-28.380276359134015,,,,,,-25.376198213495712,,,,,-23.081496851092055,,,,,,
0.06546216286986122,,,,,,,,,,,,,,,,,,,,,-24.60330982872636,
0.06551362683438156,,,,,,,,,,,,,,,,,,,,,,-17.892503730463012
0.06577216521967903,,,,,,,,,,,,,,,,,,,-16.723609774560664,-21.06906248197471,,
0.06589351607801792,,,,,,,,,,,,,,,,,-32.66920423618882,,,,,
0.06601531555320835,,,,,,,,,,,,-24.930742440060932,-21.95335278013895,,,,,,,,,
0.06756424745712741,-18.021190855632923,-28.77674994478501,-20.07423242744629,-16.97688009973453,-18.944160983732232,,,,,,-17.672248876645867,,,,,-18.026819931027873,,,,,,
0.07370645177141172,-18.730052496587476,-24.725723650921523,-18.449669948381015,-18.57928630930772,-19.034858370863873,,,,,,-18.05457518518162,,,,,-18.927684245692106,,,,,,
0.07774840615767377,,,,,,-31.24651727044131,,,,,,,,,,,,,,,,
0.0779058896852602,,,,,,,,,,-35.307247137058305,,,,,,,,,,,,
0.07801529099703541,,,,,,,-15.95909817330638,-17.49961996640792,-34.179258133013356,,,,,-39.07570108861789,-17.661191046169094,,,,,,,
0.07984865608569604,-33.78622278134347,-29.487799804861396,-21.74307637183061,-21.024686139837357,-21.32251362099261,,,,,,-25.402978255216155,,,,,-18.940634273570424,,,,,,
0.08599086039998034,-21.32034225136732,-19.74425641478574,-19.293810490170898,-25.782420894792878,-17.159021030973477,,,,,,-17.138832817443244,,,,,-17.327971573063394,,,,,,
0.09213306471426466,-19.949546013947412,-21.807138111069833,-23.57629848766865,-21.040473679004336,-20.576332972792315,,,,,,-26.720474682506534,,,,,-17.202573237408743,,,,,,
0.0969743987587277,,,,,,,,,,,,,,,,,,-20.219569997140404,,,,
0.09718550769709221,,,,,,-20.93712578614368,,,,,,,,,,,,,,,,
0.09738236210657525,,,,,,,,,,-33.462637806852456,,,,,,,,,,,,
0.09751911374629427,,,,,,,-12.816548300841518,-11.77870606718161,-30.756782685516363,,,,,-31.358414261624674,-17.597833870449122,,,,,,,
0.09819324430479182,,,,,,,,,,,,,,,,,,,,,-18.53957026970467,
0.09827044025157233,,,,,,,,,,,,,,,,,,,,,,-13.922796299344924
0.09827526902854897,-19.30506079246237,-26.66977651944768,-20.77515516206347,-11.50058464347515,-18.021688347935196,,,,,,-20.367178859058157,,,,,-13.427799456031664,,,,,,
0.09865824782951854,,,,,,,,,,,,,,,,,,,-15.611398854103442,-20.64501026495843,,
0.0988402741170269,,,,,,,,,,,,,,,,,-25.399477612681338,,,,,
0.09902297332981252,,,,,,,,,,,,-26.118130488900285,-22.87160046202297,,,,,,,,,
0.10441747334283327,-13.3529185597272,-22.598403824360105,-26.52565636095777,-16.55520072839414,-18.962362086109536,,,,,,-22.490961866776885,,,,,-20.06397628459763,,,,,,
0.11055967765711759,-16.1643665296306,-20.98862744733239,-25.12890613332432,-12.620188852895836,-19.044583860644607,,,,,,-15.379994186551471,,,,,-13.763030324177294,,,,,,
0.11662260923651066,,,,,,-19.88034736983859,,,,,,,,,,,,,,,,
0.1167018819714019,-25.60754774923869,-44.487036159516336,-22.867053910607027,-17.92502764655262,-26.899754900692216,,,,,,-32.325099102501284,,,,,-26.241159920897417,,,,,,
0.11685883452789031,,,,,,,,,,-27.089211649394713,,,,,,,,,,,,
0.11702293649555312,,,,,,,-11.317626995568006,-12.999631816722705,-34.174301766848984,,,,,-40.55677408977482,-15.914527677632549,,,,,,,
0.12284408628568622,-16.176701839974328,-14.706390502575815,-12.943202418341613,-23.96114958267202,-24.594817203782625,,,,,,-17.06929362635178,,,,,-13.46184758842739,,,,,,
0.12898629059997052,-17.96279130563275,-16.60465115689547,-13.382248949014794,-11.09248546001416,-14.599562223180271,,,,,,-26.305214822773877,,,,,-16.56296255034343,,,,,,
0.13092432573972243,,,,,,,,,,,,,,,,,,,,,-19.595044728466966,
0.1310272536687631,,,,,,,,,,,,,,,,,,,,,,-11.518105834043332
0.13154433043935806,,,,,,,,,,,,,,,,,,,-17.940582203925942,-36.71135180975962,,
0.13178703215603585,,,,,,,,,,,,,,,,,-23.314350620119214,,,,,
0.1320306311064167,,,,,,,,,,,,-25.389005782606333,-25.370969398195932,,,,,,,,,
0.13512849491425483,-16.57166996928602,-15.190175745211377,-18.50055046932428,-11.264686292435414,-37.602656886214945,,,,,,-11.186126765592888,,,,,-11.470907750961672,,,,,,
0.1360597107759291,,,,,,-31.855735170320866,,,,,,,,,,,,,,,,
0.13633530694920534,,,,,,,,,,-25.03609565360175,,,,,,,,,,,,
0.13652675924481197,,,,,,,-9.984505137218214,-11.428428806503746,-30.58103312111514,,,,,-31.762463495684536,-13.802031634907621,,,,,,,
0.14127069922853913,-17.10961492117312,-10.150087434733521,-8.403905568125793,-12.15863084145083,-28.38483735369006,,,,,,-12.129178066863389,,,,,-9.956783030697167,,,,,,
0.14546159813809154,,,,,,,,,,,,,,,,,,-27.152695236164618,,,,
0.14741290354282344,-9.437895024204693,-15.097917988831568,-14.622303559711739,-16.5304186019429,-16.632236115769956,,,,,,-11.62187995823534,,,,,-16.510778271329215,,,,,,
0.15355510785710777,-18.116786939644527,-15.609779189685014,-18.143279204652018,-16.334049652141005,-9.921273373606198,,,,,,-14.451571170510405,,,,,-10.604822666923951,,,,,,
0.15549681231534754,,,,,,-20.18347052586195,,,,,,,,,,,,,,,,
0.1558117793705204,,,,,,,,,,-28.46621405852745,,,,,,,,,,,,
0.15603058199407083,,,,,,,-10.16587010240928,-12.10249499912635,-29.650542025863906,,,,,-26.036094677431613,-14.629523282677155,,,,,,,
0.15969731217139208,-16.497204701158907,-19.649450169051946,-17.339975424056732,-16.61822699464895,-9.463779924596594,,,,,,-11.657282343716787,,,,,-22.173952038978484,,,,,,
0.16365540717465304,,,,,,,,,,,,,,,,,,,,,-14.977709128112856,
0.1637840670859539,,,,,,,,,,,,,,,,,,,,,,-11.340899296481375
0.1644304130491976,,,,,,,,,,,,,,,,,,,-17.798435691348757,-24.460516789154465,,
0.1647337901950448,,,,,,,,,,,,,,,,,-19.502119604448573,,,,,
0.16503828888302086,,,,,,,,,,,,-24.012157154372623,-18.739912929901863,,,,,,,,,
0.16583951648567638,-13.129766376409862,-11.728132844807888,-14.198545177440849,-13.160300464845562,-10.401084387478505,,,,,,-12.275642619257454,,,,,-15.717807268613512,,,,,,
0.17198172079996069,-10.11206809067275,-13.329221805729787,-12.140532811843386,-23.750383676345933,-12.02851286168729,,,,,,-25.022462540559303,,,,,-12.404181299080676,,,,,,
0.17493391385476598,,,,,,-25.342872729080682,,,,,,,,,,,,,,,,
0.17528825179183546,,,,,,,,,,-26.45729647500346,,,,,,,,,,,,
0.17553440474332968,,,,,,,-8.785574762800906,-7.575836706415181,-26.68257190430281,,,,,-30.392444731679056,-16.184691001682936,,,,,,,
0.178123925114245,-10.824208205837138,-13.334125968405914,-13.395841222007846,-12.836273090331488,-24.328877627501427,,,,,,-19.933966217836613,,,,,-22.501497326652938,,,,,,
0.18426612942852932,-9.196184120650301,-8.776761288554312,-9.312695673769795,-17.341611365864267,-9.050200905997826,,,,,,-9.734208137456193,,,,,-9.240819354731684,,,,,,
0.19040833374281363,-8.844542390849384,-10.713599598824715,-14.519342740672926,-8.993321910328959,-18.23225169309815,,,,,,-27.566970852933423,,,,,-19.093468204664177,,,,,,
0.1939487975174554,,,,,,,,,,,,,,,,,,-18.33101696905227,,,,
0.19437101539418442,,,,,,-16.740018124201107,,,,,,,,,,,,,,,,
0.1947647242131505,,,,,,,,,,-26.179229741510653,,,,,,,,,,,,
0.19503822749258853,,,,,,,-8.934539733952889,-7.366980874690185,-21.074712136522493,,,,,-25.831868825281973,-15.759248367646848,,,,,,,
0.19638648860958363,,,,,,,,,,,,,,,,,,,,,-14.500431073282307,
0.19654088050314467,,,,,,,,,,,,,,,,,,,,,,-10.65245218469407
0.19655053805709793,-18.194901126813875,-11.777825240779947,-10.69870328983771,-20.75454633746655,-14.268185102208676,,,,,,-14.992004086108878,,,,,-20.44098291947583,,,,,,
0.19731649565903708,,,,,,,,,,,,,,,,,,,-22.16343116164711,-16.761081621402873,,
0.1976805482340538,,,,,,,,,,,,,,,,,-22.153560259494647,,,,,
0.19804594665962505,,,,,,,,,,,,-19.927596534493546,-19.143482423839224,,,,,,,,,
0.20269274237138224,-21.282261599303936,-20.19658860112351,-13.108704057553965,-12.609445360775197,-18.405605845391847,,,,,,-9.611706379426721,,,,,-9.054663764548522,,,,,,
0.20883494668566654,-15.648576458350618,-12.891075761211752,-10.775023760325539,-7.178471978933814,-8.81004281894819,,,,,,-13.54479181272417,,,,,-22.154080092542557,,,,,,
0.21380811693360285,,,,,,-15.214966174636714,,,,,,,,,,,,,,,,
0.21424119663446556,,,,,,,,,,-22.886642205039692,,,,,,,,,,,,
0.2145420502418474,,,,,,,-7.281606442067485,-6.384198163977196,-27.97875834192424,,,,,-24.150399648568474,-14.729595177158494,,,,,,,
0.21497715099995088,-19.43310913170687,-16.704619994593983,-10.89741394257004,-12.981667752743718,-16.521135464137245,,,,,,-11.100714866518501,,,,,-8.111184087124101,,,,,,
0.22111935531423518,-16.26491835234586,-15.217682198347461,-13.826173365444518,-10.480540390066139,-15.74834855063618,,,,,,-15.803084349652039,,,,,-16.55320374040693,,,,,,
0.2272615596285195,-11.165452009605332,-10.208883656198935,-11.868238802555013,-14.078863017725581,-20.57603271606895,,,,,,-17.702938285614536,,,,,-14.63721504052046,,,,,,
0.22911757004451425,,,,,,,,,,,,,,,,,,,,,-12.490951355945612,
0.22929769392033544,,,,,,,,,,,,,,,,,,,,,,-12.227281405212452
0.2302025782688766,,,,,,,,,,,,,,,,,,,-18.892779963226126,-18.82677695836395,,
0.23062730627306274,,,,,,,,,,,,,,,,,-25.850339359468908,,,,,
0.23105360443622922,,,,,,,,,,,,-18.558478249627797,-18.296229301197222,,,,,,,,,
0.23324521847302132,,,,,,-13.004157950495362,,,,,,,,,,,,,,,,
0.2334037639428038,-7.691357399979367,-25.230461840080864,-14.291878094834615,-6.809623685196357,-19.751059755062343,,,,,,-13.988900488473277,,,,,-10.996082602305904,,,,,,
0.23371766905578062,,,,,,,,,,-21.817933473920334,,,,,,,,,,,,
0.23404587299110624,,,,,,,-15.9456609159894,-9.110560304966654,-22.83719377422031,,,,,-27.613239051445298,-23.43457366280027,,,,,,,
0.2395459682570881,-12.633829458971093,-20.507374669227772,-17.59679391252375,-11.700838328021064,-19.622884097729198,,,,,,-14.09160317603174,,,,,-12.382924401059483,,,,,,
0.24243599689681924,,,,,,,,,,,,,,,,,,-16.96617017772715,,,,
0.24568817257137243,-14.800380705271891,-17.043550756279373,-15.367718243440876,-27.492990811463358,-13.058439505387938,,,,,,-9.655692801876611,,,,,-10.796894381293782,,,,,,
0.25183037688565674,-9.061470575373335,-26.06092651352425,-18.749763375776567,-22.032796246828312,-8.505728434570528,,,,,,-11.032012345844336,,,,,-15.931070614203037,,,,,,
0.25268232001243973,,,,,,-15.296104343733639,,,,,,,,,,,,,,,,
0.2531941414770957,,,,,,,,,,-27.20221599197255,,,,,,,,,,,,
0.2535496957403651,,,,,,,-14.687472434142911,-14.339616456957437,-34.92537184184567,,,,,-26.008393292118953,-23.245102094588972,,,,,,,
0.25797258119994104,-9.363212051499971,-14.331931703713792,-12.398959150137571,-8.882034651593884,-17.788030108902205,,,,,,-10.970656071068461,,,,,-3.450743070521426,,,,,,
0.26184865147944486,,,,,,,,,,,,,,,,,,,,,-7.0722379205789,
0.2620545073375262,,,,,,,,,,,,,,,,,,,,,,-11.91907702611448
0.26308866087871613,,,,,,,,,,,,,,,,,,,-14.313601107577703,-21.48778622208583,,
0.2635740643120717,,,,,,,,,,,,,,,,,-21.04278016909227,,,,,
0.2640612622128334,,,,,,,,,,,,-23.697856475435866,-12.253504732090292,,,,,,,,,
0.26411478551422535,-6.457532094453597,-16.43986498022413,-14.435057091788238,-3.9087297931437206,-13.907812549308204,,,,,,-10.233240025648286,,,,,-7.846583529489735,,,,,,
0.27025698982850965,-6.464559300140593,-14.115979727805552,-25.913763081948275,-8.03633050714977,-6.867520239134137,,,,,,-15.335752176217056,,,,,-7.875615688082192,,,,,,
