frequency_hz,FP1-F7,F7-T3,FP2-F8,FP1-F3,F3-C3,FP2-F4,F4-C4,T3-T5,T5-O1,F8-T4,T4-T6,T6-O2,A1-T3,T3-C3,C3-CZ,CZ-C4,C4-T4,T4-A2,C3-P3,P3-O1,C4-P4,P4-O2
0.0,-9.369338470285342,-3.698661134099126,-9.19487110715955,-9.615462273962905,-2.630538467825293,-8.594595124102405,-5.133141578522015,-1.476648929376149,-4.382777348557712,-4.883353460056149,-11.139100529869296,-10.302284427608926,-1.3605021505405877,-14.239036255919416,-4.106642934197758,-3.9811145760764384,-3.8693478947272504,-3.4558687242827375,-7.381229063845637,-6.648184677374031,-3.768156945964762,-2.9193340840702744
0.12218963831867058,-4.7235664835529665,-7.390661107439892,-5.390402682655926,-5.110224202445178,-7.904645958297773,-6.003852799382284,-7.484490187613018,-7.737082848998765,-11.272245995949614,-7.065665969628715,-7.83709083203122,-8.8692618388873,-5.789945600541991,-12.857960783448194,-9.309489043451617,-5.612679429968387,-8.273588127130521,-5.406311557955264,-10.091997347824604,-10.028613469575735,-6.728162655009125,-7.144814288119166
0.24437927663734116,-5.004208452265218,-7.650124869917957,-5.681260366983934,-6.220916469624091,-9.125162152649304,-6.756649002525756,-6.303223466944172,-7.84904085239548,-12.395708685932581,-6.43898454263262,-7.32016289116849,-7.006096135531367,-9.704813104905702,-11.52340809500113,-9.263003157033134,-4.527915006925359,-10.673385949422475,-4.6300633162592195,-8.903319428855337,-11.27317341471991,-7.697010723210283,-7.000552310607375
0.36656891495601174,-7.199460063375219,-7.472320886042504,-7.3645577660131245,-7.621438493923955,-13.634034831736503,-7.718200275601354,-7.483576942622835,-11.633017856623203,-13.83409991539626,-6.94982687820393,-3.4793194167858794,-4.128082674440591,-13.503460575154861,-10.087044143988082,-8.910439974328156,-4.655028054395495,-13.61516598213749,-3.6717936253572634,-9.32300013299664,-8.110435497586902,-8.132315827874267,-7.126172075673561
0.4887585532746823,-9.085275956650916,-8.713597277742535,-8.855477422626008,-9.451655066690352,-13.38066514987876,-9.988050824873042,-9.366401878565508,-12.23759212873347,-17.233246124411057,-8.017664752319465,-6.54935957546875,-7.73270000219491,-13.829661965492333,-9.01203309109315,-11.572571257688674,-7.67900195877127,-13.261320128147629,-6.125872777929239,-10.682118517524698,-10.317093940547721,-9.434700348137545,-10.292081124601314
0.6109481915933529,-9.687173922811949,-9.325077522740276,-9.03389166912321,-8.835240855711971,-14.464152748908324,-8.811819121213349,-10.364930393417401,-14.86051837351282,-22.44777529336787,-8.032476693173331,-11.874983174320407,-7.174681109202142,-15.514658769268484,-9.2185272596427,-13.387340843013362,-10.881480662148663,-11.306708367665195,-8.34173779755387,-10.829168117742759,-11.976590432139403,-9.154716441720401,-10.790584894384716
0.7331378299120235,-12.834427495348715,-10.878686807296472,-10.33586288979722,-10.67575296170776,-14.895579554065238,-10.2845184420237,-10.791390410229583,-15.256041170798495,-21.261940796873507,-9.316651082403885,-8.89577533582579,-12.312827451103155,-12.565245335545066,-9.895560104816523,-13.819397506398202,-12.185948856136562,-11.3167979961542,-9.448066614024054,-12.851452844885712,-12.093419660365004,-9.97063251993286,-11.183699954403346
0.855327468230694,-13.28265073584457,-8.840503909968067,-12.310890863904174,-12.143504003290035,-17.28510949098403,-11.820489041670973,-12.106601471931652,-20.457077081080286,-23.06739825068211,-11.361383024632026,-11.30006093656727,-11.795927491151268,-12.076185489141096,-11.356228955017203,-14.881565931905548,-14.356882732674636,-12.872408265488,-11.316970671358305,-14.929084523592763,-14.738433441401156,-11.113498312070739,-11.516978650544544
0.9775171065493646,-15.155361756767796,-10.664650928410849,-14.063622171517988,-14.869400574496742,-20.8977040206571,-14.76177030590936,-14.441533799754552,-15.604074502393535,-23.15962612732343,-13.044538498141767,-10.691353865620599,-14.248958094528348,-13.850314037064912,-11.849713631624255,-17.36904494597577,-13.777178880804442,-13.421417997109856,-11.128218037947699,-18.008174196135887,-17.919542177615494,-12.867120659319417,-15.348245559029266
1.099706744868035,-15.315403543767063,-9.95492795196231,-14.566845819377868,-15.316312771363263,-20.85860855750218,-15.031382821144847,-13.225979380263286,-15.910307934719858,-22.15590656492433,-13.990807065340805,-11.538249806016852,-15.874150568331668,-15.793627386394519,-11.916326087858273,-18.197785465751874,-16.319431350829113,-14.860598082697564,-10.6573125545137,-17.540132312671552,-17.77852078362049,-13.809916556478347,-14.685697942399312
1.2218963831867058,-16.356291700929777,-10.662719054729,-14.855369552782594,-17.35868891559478,-19.846170559450744,-15.757049422978099,-15.29689607862123,-15.406603406109374,-22.313925326596053,-15.885861187584943,-15.354555534991349,-17.233559953342624,-18.128996711394233,-12.04720497942109,-20.069307285234007,-19.278835253005344,-15.909951093001935,-12.139242677110488,-17.224852582950668,-18.479108252355257,-15.206758318915007,-17.01634601818257
