frequency_hz,FP1-F7,F7-T3,T3-T5,T5-O1,FP2-F8,F8-T4,T4-T6,T6-O2,A1-T3,T3-C3,C3-CZ,CZ-C4,C4-T4,T4-A2,FP1-F3,F3-C3,C3-P3,P3-O1,FP2-F4,F4-C4,C4-P4,P4-O2
0.0,1.9634954084936207,2.356194490192345,0.39269908169872414,1.9634954084936207,1.9634954084936207,0.7853981633974483,1.1780972450961724,2.356194490192345,2.356194490192345,0.7853981633974483,0.7853981633974483,1.5707963267948966,1.1780972450961724,1.1780972450961724,1.5707963267948966,1.9634954084936207,1.1780972450961724,1.1780972450961724,1.1780972450961724,1.9634954084936207,1.9634954084936207,1.5707963267948966
0.027138514980460268,-0.35511745213625906,-1.1704923898458417,0.6801553931538504,-0.6324816248629155,0.592632293958411,0.9801039630641093,-0.19975020992762316,-0.18319765294593832,-0.09219535899056958,0.47248784988522147,0.27782940332949824,0.2204337552691653,0.2326476485155887,-1.3607761085401924,0.3635991406256067,-0.2531128153236248,0.1061195611728778,-0.4931340889210586,-0.23971593686186876,-0.17073933463989846,0.3611779257937915,-0.9340530221379826
0.054277029960920535,-0.9331377999473713,-0.02837780588519151,0.10179190632282945,0.5473030861747918,-1.09386128406892,0.25303033699028515,0.27092776479977,0.3185571672867206,-1.2220168864980434,0.5140133451843061,0.36352722392003406,-0.05513991361826104,-0.031896336111405604,0.75085323668316,-0.2272616429639272,-0.36281128293282827,0.25173681797391345,-0.6154774480179211,-0.1725821766187366,-1.5289681883898454,-0.22355066252087016,0.6115689189757624
0.0814155449413808,-0.11088251199055103,-0.40204210840218196,-0.4040113758805312,-0.4017306485585532,-0.05174213000654307,-0.06507002411307021,0.013394357173490995,0.04449681394116342,-0.638820595390023,0.5324880539663998,0.18662785274625762,-0.11122590572061186,0.8438241012086474,-0.2379432917773336,0.1757918745103661,-1.1448164249318558,-0.7196115773255658,0.4280991103414643,-0.08242654292385354,-0.9919196295480828,0.19568560691345624,1.3171093006834385
0.10855405992184107,0.5779016729643295,-0.6644307407835389,-0.6213787773060081,0.11860430452657789,-0.7795675392668302,0.02533085874007801,-0.654766259017268,-1.0309774076439147,-0.3777148992674889,-0.0030673240083769204,-0.5708004162163517,-0.8457926813899294,1.4041252817401877,0.488715436114348,0.43678150292595064,1.163103970410614,-1.1886029688424085,-1.2541866000655062,-0.6819628316622255,-0.9960947156781934,0.45367768506132755,-1.0533766603517483
0.13569257490230133,0.9831837514309096,-0.05191619352085214,-0.7825935179290657,-0.37928455281058177,-0.36432789070412036,-0.9542189243481405,-0.14519768718801146,0.40971841398405,-0.8863415828733026,0.3643888071458509,-1.831852471299111,0.24105282146062304,0.001317772752491203,0.44544068776728873,-0.15994869117877963,0.5253780703479084,-0.757271571234398,-0.8046777594130401,-0.2476338918271899,0.2942511908401927,0.8380956476790828,-0.16107744132753582
0.1628310898827616,0.2320517808407553,1.4287396893427031,-0.9417706981313076,-0.1934131460510005,0.23037305509427472,-0.07398977906364246,-0.18703683846887248,-0.48817672500919335,0.0956027074966406,0.20006718708801474,1.2962691144823908,-0.2978681334818317,0.8954877495278913,-0.583639584949604,0.21131696721145493,0.4368846339860721,1.1292641425147987,0.8296228707828095,0.3124829458676955,0.7821184026171476,-0.5673326515077327,-0.5595053942795462
0.18996960486322187,-0.3464700620383356,-0.6782583336797968,0.4312664377942741,0.8439017556202629,1.100865619425083,0.22914519404652048,0.19062081808931114,0.45278702026489787,0.5731666695574829,1.2840357114235523,0.5556236005586426,-0.8195595150732199,0.0943801372337646,-1.2449943516843252,0.04741441281783004,-1.6293409008388169,0.7749050923949303,0.5537472043548859,-0.4487060034987991,0.5063224021321189,-0.17443505258199982,0.008078621777990801
0.21710811984368214,0.22807643234523,-0.06641968772679507,-0.2709604248980115,-0.25092688963865806,0.002354762845299542,-0.22544752490473363,-0.1714050975816787,1.1283951638947027,0.18691593763475545,0.19143985325759705,-0.529035827679319,0.5657550579975029,0.7921395353519713,-1.1832218774975019,0.49394756235397463,0.43317242945907236,-0.1231891516548721,0.07010878837566828,-0.004349742456866562,0.7767416480364369,0.1255842562241205,1.2266660876779552
0.2442466348241424,-0.007164777831213859,-0.30622256190774294,0.5856533708406129,-0.9581808075642135,0.10430871017099566,0.21476089628555967,0.0011638092139567013,-1.066953280708701,0.255666345059175,-0.20883859603187915,-0.3961637974091443,-1.2777815192189481,-0.09116707998235479,0.24561629691107434,-0.0016831702875355625,0.5783687949671344,-0.1009577522440989,-0.7340118158363964,0.04888236420206729,0.20577445503339534,0.06447360724363888,-0.611024153003102
