frequency_hz,FP1-F7,F7-T3,T3-T5,T5-O1,FP2-F8,F8-T4,T4-T6,T6-O2,T3-C3,C3-CZ,CZ-C4,C4-T4,FP1-F3,F3-C3,C3-P3,P3-O1,FP2-F4,F4-C4,C4-P4,P4-O2,A1-T3,T4-A2
0.0,1.3803967720318797,1.4137166941154076,2.0943951023931935,1.6580627893946143,1.1116404774240813,1.4308243768824804,2.063595174416823,1.6225808210848387,2.675019487215068,0.7699981994092635,2.1773414430820326,0.5598877996496663,1.500462162908559,1.8040829099822566,0.622097555166296,1.7135959928671602,1.2466637514245218,1.6990245983699899,0.8014266973443355,1.7135959928671602,1.2502256478571636,1.8593099378388565
0.12218963831867058,0.34299533756715844,0.31695713961413907,0.7122380158109346,0.6868918690976231,0.19787329860199862,0.2113410082295669,0.960969260156625,0.19141159880656347,0.8788118821728067,0.24158910421633337,0.559026486745224,0.026003210215085143,0.17435666354389406,0.6796374908202095,-0.014618125111990083,0.5588340613196034,0.3310224837720323,0.312284341941917,0.24591159551599612,0.34244610845469686,0.3160960309091689,0.5542732639495324
0.24437927663734116,0.39978371829091536,-0.03890732887610227,0.4042874851506695,0.051804462368682226,0.0915240535780517,-0.08082350379172913,0.5076411246262024,-0.049515731261304895,0.5065635031513241,0.14890594889052203,0.18622650132044505,-0.04990056537677514,0.33860427525969733,0.3528229206018781,0.08502963083666353,0.25867510152899303,0.3427681481740569,0.22057621525931081,-0.01685684341743577,0.17558404458760218,0.013629023572380982,0.4535703894644265
0.36656891495601174,0.06886716979626402,-0.1600992108931729,0.3362890127567286,0.2552665904141726,-0.05932301588620183,-0.1364513149592786,0.41627788647365915,0.22585487250872324,0.2957285888240028,-0.033347958031165775,0.21121010708536414,-0.34311405393418865,0.16968518850031802,0.2608993414683905,-0.058198803240233805,0.2244917691619488,0.16767095074759378,0.18468666518958995,0.024380582775363934,0.15550012547394565,-0.34057996214785974,0.3443607696076929
0.4887585532746823,-0.2608923361866438,0.061773182956422285,0.15311328796838788,0.23996048356347746,0.10132554866480376,-0.05517776092792166,0.17702335027300853,0.13633800892832415,0.3340787964014875,-0.1816671616362155,0.2778209627053138,-0.09559272618982455,-0.1839159861676231,0.25626994940491676,-0.4264702059157934,-0.260263430598032,0.117302342149694,0.028312824560135806,-0.14324300749041902,-0.14075404269853398,-0.5004296297669478,0.06695242853107894
0.6109481915933529,-0.2822774978277786,0.060017128251139,0.17592699783194432,0.16495891500546966,-0.03984930379246739,0.13190019698239364,-0.25776078988102247,0.1139200527061648,0.23814399007435397,-0.10516883119243788,0.05483974722375318,-0.033284715619807004,0.0015472286660227121,0.12415087648690667,-0.3268480342605562,-0.18122080012933672,0.14932620049127696,-0.15265724383543466,-0.3541468218722436,-0.32957447650263283,-0.13144338988148835,-0.23848470226442942
0.7331378299120235,-0.06485105839784432,0.23786427349701098,-0.266922838749644,0.05624108491293583,0.03335757761319981,0.34496284339790806,-0.4544941005517905,-0.15741917232007666,-0.035054458941716736,-0.03559131000036104,0.0937158272387868,0.22143790125021065,0.04233162832137412,0.11910194838918821,-0.12330429739441126,-0.2754576246860743,0.07272246866738177,-0.19235338264037705,0.06650688008141768,-0.08812634561732825,-0.04042429324767824,-0.4892944615135839
0.855327468230694,-0.2834217817599234,-0.0014097116683524991,0.18177126262830828,0.11235245698413437,-0.14600988703608464,0.2892426014352649,-0.15729875917951636,-0.10657719476013652,0.15374380170394283,-0.06559488692613782,0.08586235192847402,0.05927740924672292,-0.14951157477279536,0.07250112725417703,-0.2969815373285,-0.15407472811169265,0.14962623191047894,-0.16133686103093886,-0.0866196299607137,-0.27307657579050854,-0.33768940015532223,-0.01766532445766551
0.9775171065493646,-0.14787883753199924,-0.23132349176390435,0.14256377934528808,-0.10423656138097209,-0.21427440488624075,0.24227174211404992,-0.026129194042083245,-0.19263372051388872,-0.032413111602776455,0.09434747108627875,0.11173660856640193,-0.0012915353090052388,-0.20104545837178134,0.1370210330747676,0.007821749871616001,0.011518546437935344,0.1955515365848938,-0.15114902342990838,-0.13493724573762308,-0.21481110225619127,-0.11315092255491742,-0.12400802850208643
1.099706744868035,-0.24140657456498998,-0.21869452015089874,0.2498430047144136,-0.11592550064611482,-0.2239982318123571,-0.11376949964592704,0.15081475199851688,-0.15495271326120982,0.08875236719484945,0.02431282688652022,0.059580558377374894,-0.5965034898714514,-0.20212873461472372,-0.07030676968805626,-0.04801278146017186,0.014205812099360025,0.15152433237395918,-0.10567690147224718,-0.4725325276551968,-0.4096922530855959,-0.14551850270391173,0.15377085127277465
