frequency_hz,FP1-F7,F7-T3,FP2-F8,F8-T4,FP1-F3,F3-C3,FP2-F4,F4-C4,T3-T5,T5-O1,T4-T6,T6-O2,A1-T3,T3-C3,C3-CZ,CZ-C4,C4-T4,T4-A2,C3-P3,P3-O1,C4-P4,P4-O2
0.0,-8.886419432235105,-6.42198748454468,-8.93906837933067,-7.173786806974202,-8.618165412649276,-5.564913859941232,-8.538797720408759,-6.9425119673538624,-4.869946580866316,-4.284348184098053,-5.049540119624782,-5.798783067011412,-5.085269984658906,-6.190061005392057,-3.8564559580856512,-4.301845229298044,-4.667946513360243,-5.194920837092267,-3.317713240182238,-4.165887783853936,-8.256003688157648,-4.903285454504874
0.12218963831867058,-4.778786233072355,-4.578662345022206,-4.3089508288551714,-4.348597304544972,-4.695876485503125,-7.061131021113384,-4.4393955240317995,-4.974339511788495,-4.914363711055358,-5.430429139599816,-4.811131415249865,-5.246259021652291,-6.0789799919133,-6.0264949898014635,-6.8134061824681265,-5.151547168169761,-5.200209148840963,-4.555401105835875,-6.876916661118947,-5.792592185263065,-4.2947605481340645,-5.0852797068403435
0.24437927663734116,-5.400621183847069,-5.738018276042805,-5.333636048344285,-4.951075492673476,-5.961916700297873,-8.903178218820532,-5.561382580210683,-6.642177128593811,-8.630597124240964,-8.197880934128568,-8.649992220487318,-8.470693059380807,-8.943529703060697,-8.37700210903877,-8.467309964591355,-7.814728450081696,-7.736687737809837,-7.684982299214816,-9.052013560375299,-9.315332033523832,-8.299627169736132,-8.757259108304188
0.36656891495601174,-6.981231009067096,-7.493742737285548,-6.703732495493524,-6.556353368408099,-7.325190331615924,-10.152485909348233,-7.2726602742965705,-7.907112018800869,-11.497878711074382,-12.278952930450295,-12.018366806565803,-11.627105189022801,-9.84441739834396,-10.526372690239066,-10.902490000919958,-10.66671021198347,-9.1130272291046,-11.12546446298427,-12.683245051412902,-12.304306202582927,-10.47989446276363,-12.613348672750073
0.4887585532746823,-9.93692679009599,-8.70606960525746,-9.302834411292011,-9.2396219187988,-9.879899622720691,-10.86414021444957,-9.396022995901479,-9.45956427840553,-12.859683533670639,-13.504602672751227,-12.768016300171434,-13.741112605149564,-11.835501030532031,-12.863466993797747,-12.327355086418274,-12.356479741523636,-10.846097463670391,-11.860469477979283,-14.081358379042667,-13.184079493697567,-13.006522465367574,-14.984478998313817
0.6109481915933529,-11.324142801889176,-10.925576151970164,-10.723283007720056,-10.275549181681047,-11.228374784494829,-12.42483298065531,-10.86308744826119,-11.871308740260288,-15.145310380506388,-14.27636282996878,-14.527084988357467,-16.80983133434902,-14.47873997302106,-14.802807991628965,-14.632927657018318,-14.919088118701978,-13.070338392867034,-14.417067827461898,-16.191640831995038,-16.210453588195524,-14.93527392165568,-17.64684672190478
0.7331378299120235,-12.78854047940915,-11.915174508021558,-12.354865541203402,-12.246478684280042,-12.674818194423882,-14.424561107206394,-12.854061838251425,-13.617196517105524,-18.14583172920833,-18.297967209292892,-15.999900381350608,-18.52788904820069,-15.90343225846204,-15.764370963876587,-16.318172151585138,-16.26743605544343,-16.167145350124304,-15.737414790331353,-17.930922958766857,-18.090918698404845,-16.62633638984734,-19.52137117730349
0.855327468230694,-14.064738718104469,-13.67327991050383,-13.338080635562697,-13.816151346811038,-14.179220583322339,-15.334113261529788,-13.975281189062862,-14.303947646996308,-19.317630191099045,-19.28013613018502,-18.325123227748453,-20.67636020761248,-18.046774509771023,-16.86131830628229,-18.69975672864853,-17.784675482388245,-16.346559590847914,-17.639343892280444,-20.02098850797771,-20.33475635609052,-18.49735698764695,-21.275564343025067
0.9775171065493646,-15.856954090068358,-15.359640777709267,-15.323998400918889,-15.30016632257486,-15.77173529151133,-17.260482535011747,-15.626591450665838,-15.85797407732605,-19.030321383396313,-20.988258760889988,-19.163368870482145,-22.306956222512547,-17.597009641512802,-16.900972563849784,-20.387519709592056,-19.273493859413175,-17.907874868879205,-16.96635533039058,-21.08242073358522,-21.326362120190645,-20.842555556666817,-24.328770443844462
1.099706744868035,-17.332168562529116,-16.620124917551625,-16.818556638595393,-17.06713619393882,-17.368898341606307,-19.379236078111735,-16.18990097426311,-17.891400480893203,-20.983906658905003,-23.029047496664326,-21.434279287773666,-22.80630015725321,-19.04117690144923,-19.73301804927942,-21.55808251254014,-18.460159773349762,-18.46458042937751,-18.900183475132284,-21.761917097313948,-22.159371322713383,-21.026559943234762,-24.704475283888318
